"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","superficie","osm_id","comm_fkt"
"w681813341",8,0,4,9,6,2,228.25,227,13.8703724974997,NA,NA,NA,NA,NA,NA,2229.944,681813341,"MAROTOKO_AMBATOMITRATRAKA"
"w681813342",7,0,2,3,4,11,330,321.5,1.49353036802992,NA,NA,NA,NA,NA,NA,1206.308,NA,NA
"w681813343",9,3,0,6,12,9,263.8,237,39.3163900719318,12,6,3,180.666666666667,181,31.840847604026,7390.074,681813343,"MAROTOKO_AMBATOMITRATRAKA"
"w681813344",8,2,0,6,6,12,304.2,349,25.3359013892771,12,6,3,171,171,26.4965762144498,10634.23,681813344,"MAROTOKO_AMBATOMITRATRAKA"
"w681813345",7,1,0,6,6,10,298.6,364,33.7758114371975,12,6,3,188,188,39.5786217512018,9643.644,681813345,"MAROTOKO_AMBATOMITRATRAKA"
"w681813353",5,0,0,6,6,12,368.5,373.5,16.9790752123832,NA,NA,NA,NA,NA,NA,6338.103,681813353,"MAROTOKO_AMBATOMITRATRAKA"
"w681813354",7,1,2,6,12,8,310.25,260.5,17.543906160781,1,10,5,273,273,11.162974215935,1367.006,NA,NA
"w681813355",4,0,0,2,3,9,459.25,370.5,14.5271468177773,NA,NA,NA,NA,NA,NA,13377.19,681813355,"MAROTOKO_AMBATOMITRATRAKA"
"w681813871",6,1,0,10,3,12,300,335,27.5903645637703,3,11,6,245,245,31.698861963967,410.9253,NA,NA
"w681813873",7,0,2,5,12,9,330.8,314,13.87746636342,NA,NA,NA,NA,NA,NA,1660.73,NA,NA
"w681814384",8,0,3,9,3,10,299.75,282.5,6.13606408347162,NA,NA,NA,NA,NA,NA,869.8187,NA,NA
"w681814388",8,0,2,6,6,10,311.5,334.5,7.62632745336992,NA,NA,NA,NA,NA,NA,6392.812,681814388,"TSARATANANA_AMBATOHARANANAKELY"
"w681814390",8,2,0,7,1,10,277.6,265,22.2928553432379,2,7,5,150,150,8.2223463842868,15770.62,681814390,"TSARATANANA_AMBATOHARANANAKELY"
"w681814403",6,0,1,7,6,2,393.4,377,10.7635163198766,NA,NA,NA,NA,NA,NA,3987.279,681814403,"TSARATANANA_AMBATOHARANANAKELY"
"w681815256",5,0,1,4,1,8,332.666666666667,341,12.4320047142739,NA,NA,NA,NA,NA,NA,2304.721,681815256,"MAROTOKO_AMBATOMITRATRAKA"
"w681815259",7,1,0,5,5,10,291.6,300,10.7188617836488,11,7,3,244,244,12.4499406311939,17142.41,681815259,"MAROTOKO_AMBATOMITRATRAKA"
"w681815265",8,1,1,7,2,10,283.4,279,11.9540615310482,12,7,2,217,217,9.7920052607253,8215.208,681815265,"MAROTOKO_AMBOHIMAHAVELONA"
"w681815271",5,0,0,6,7,1,366.25,369.5,14.844975764538,NA,NA,NA,NA,NA,NA,11449.63,681815271,"MAROTOKO_AMBATOMITRATRAKA"
"w681817074",7,1,0,6,6,11,311.4,369,20.7656937133626,12,6,3,181,181,19.4441845395307,26678.42,681817074,"MAROTOKO_AMBARIJATSY"
"w681817075",8,1,1,6,6,9,268.666666666667,251.5,7.17441164203764,12,9,4,271,271,2.7356215929985,1391.177,NA,NA
"w681817076",8,2,0,6,6,11,304,378,30.9227506522947,12,6,3,167.5,167.5,29.2985341728073,34611.63,681817076,"MAROTOKO_AMBARIJATSY"
"w681817084",6,1,0,7,7,10,322.5,356,30.1904366808064,1,7,3,188,188,11.4886414249721,3713.214,681817084,"MAROTOKO_AMBOHIMAHAVELONA"
"w681817085",8,1,1,6,6,10,312.8,356,32.3744668072681,12,6,3,174,174,35.9022117634702,2688.356,681817085,"MAROTOKO_AMBARIJATSY"
"w681817086",4,0,0,6,6,2,503.333333333333,369,25.796532182481,NA,NA,NA,NA,NA,NA,11499.2,681817086,"MAROTOKO_AMBOHIMAHAVELONA"
"w681817087",9,3,0,6,7,10,266.2,202,26.0442566205663,1,6,3,165,154,20.0230787291576,57624.86,681817087,"TSARATANANA_AMBATOHARANANAKELY"
"w681817169",7,2,0,6,1,10,348.75,296.5,21.390721671054,1,6,4,160.5,160.5,12.2554753317657,16492.5,681817169,"TSARATANANA_AMBATOHARANANAKELY"
"w681817807",8,0,2,5,2,9,306.8,278,20.6443163852547,NA,NA,NA,NA,NA,NA,10830.93,681817807,"TSARATANANA_AMBATOHARANANAKELY"
"w681817812",9,2,1,7,6,1,279.166666666667,272.5,27.5528471453924,1,7,4,181,181,29.18017910559,3006.326,681817812,"ANTARETRA_AMBINANIVATOMENA"
"w681817814",8,2,0,6,1,10,301.4,301,19.8154875850757,1,7,4,160.5,160.5,14.6025986183662,8514.336,681817814,"TSARATANANA_AMBATOHARANANAKELY"
"w681817817",2,0,0,4,5,12,342,342,0.584935608633596,NA,NA,NA,NA,NA,NA,489.0825,NA,NA
"w681818223",6,0,1,4,3,9,323,324.5,13.8839960976622,NA,NA,NA,NA,NA,NA,1769.385,NA,NA
"w681818793",7,1,1,6,6,11,303.8,356,31.0064759653003,12,6,3,175,175,31.2181092988665,93815.73,681818793,"MAROTOKO_AMBARIJATSY"
"w681821245",8,2,2,6,6,9,232.8,209,21.5221613051709,1,6,3,177,177,19.4804211804322,31089.56,681821245,"TSARATANANA_AMBATOHARANANAKELY"
"w681821281",9,1,3,7,2,10,242.4,222,20.7610364405664,2,7,4,145,145,3.73135055127653,11208.65,681821281,"TSARATANANA_AMBATOHARANANAKELY"
"w681821287",6,0,0,7,7,2,333.4,356,20.7421088061547,NA,NA,NA,NA,NA,NA,10370.46,681821287,"TSARATANANA_AMBATOHARANANAKELY"
"w681825457",8,2,2,1,8,10,233.5,208.5,2.52074101931821,2,7,4,148.5,148.5,1.08872173705715,2708.282,681825457,"RANOMAFANA_AMPASIMPOTSY"
"w681825490",8,0,3,5,5,1,284.25,285.5,19.5513992743187,NA,NA,NA,NA,NA,NA,9192.843,681825490,"RANOMAFANA_AMPASIMPOTSY"
"w681825491",5,0,0,4,4,10,368.8,383,25.6629622456285,NA,NA,NA,NA,NA,NA,2223.651,681825491,"RANOMAFANA_MENARANO"
"w681825493",6,1,1,5,5,10,299.6,306,6.14907821486869,1,7,4,175,175,4.67336821766535,2825.734,681825493,"RANOMAFANA_MENARANO"
"w681830239",8,2,0,3,4,9,308.2,306,25.6244032589635,1,7,3,188,188,11.198076478754,2892.88,681830239,"RANOMAFANA_MENARANO"
"w681830240",5,0,1,2,2,9,334.75,345,20.2061211738045,NA,NA,NA,NA,NA,NA,1122.215,NA,NA
"w681830241",9,2,3,5,11,8,219.5,219,13.006050808873,11,6,3,213,213,13.3054674223564,1524.27,NA,NA
"w681830242",6,0,0,4,7,12,377,363,9.98960966816757,NA,NA,NA,NA,NA,NA,2090.123,681830242,"RANOMAFANA_MENARANO"
"w681830243",7,1,2,5,2,10,280.75,293.5,21.2172462613079,11,6,3,209,209,16.9452456371115,2485.789,681830243,"RANOMAFANA_AMPASIMPOTSY"
"w681835811",4,0,1,3,6,1,353.666666666667,314,6.20224095900786,NA,NA,NA,NA,NA,NA,615.22,NA,NA
"w681835812",5,0,1,3,3,8,352.25,356,8.61440317686426,NA,NA,NA,NA,NA,NA,1057.717,NA,NA
"w681835816",6,0,3,1,3,9,463,433,16.527204676905,NA,NA,NA,NA,NA,NA,1265.782,NA,NA
"w681835817",6,0,1,4,5,11,356.25,360,15.4471388039782,NA,NA,NA,NA,NA,NA,29563.07,681835817,"RANOMAFANA_MENARANO"
"w681835818",6,1,1,5,12,8,274.666666666667,230,6.7894537062576,11,6,1,224,224,4.90045213192515,5417.093,681835818,"RANOMAFANA_MENARANO"
"w681835819",5,0,0,4,12,11,366.5,376.5,19.0793315772917,NA,NA,NA,NA,NA,NA,6635.577,681835819,"RANOMAFANA_MENARANO"
"w681835821",6,0,1,4,1,11,334.75,321,17.0221659893481,NA,NA,NA,NA,NA,NA,4160.054,681835821,"RANOMAFANA_AMPASIMPOTSY"
"w681835834",7,0,1,4,3,11,347.8,355,10.0136872921977,NA,NA,NA,NA,NA,NA,6127.644,681835834,"RANOMAFANA_MENARANO"
"w681835843",6,1,1,5,12,2,400.333333333333,391,26.1448148876771,12,9,4,280,280,35.0734062501522,2148.569,681835843,"RANOMAFANA_MENARANO"
"w681840137",7,0,1,3,2,9,326.6,329,11.2394794624386,NA,NA,NA,NA,NA,NA,7695.859,681840137,"FASINTSARA_BEFOTAKA"
"w681840187",5,0,0,3,2,9,380.25,384,17.0150549486979,NA,NA,NA,NA,NA,NA,6215.991,681840187,"FASINTSARA_TSARAKIANJA"
"w681840191",7,0,2,5,5,1,317.5,327.5,11.0704181417901,NA,NA,NA,NA,NA,NA,17978.36,681840191,"FASINTSARA_TSARAKIANJA"
"w681846193",7,2,0,9,11,7,294.6,271,6.69046343951433,11,6,3,222.5,222.5,4.22738482632402,2035.36,681846193,"RANOMAFANA_AMPASIMPOTSY"
"w681846194",6,0,0,5,5,10,352,349,10.6563068584763,NA,NA,NA,NA,NA,NA,12735.13,681846194,"RANOMAFANA_AMPASIMPOTSY"
"w681846195",7,0,1,4,3,8,344.6,320,20.1049745491845,NA,NA,NA,NA,NA,NA,661.9778,NA,NA
"w681846196",7,1,1,3,12,9,306.75,306.5,36.6481501683182,12,3,5,448,448,36.0579363242524,970.9522,NA,NA
"w681846197",6,0,0,4,12,8,371.6,272,6.30760055222526,NA,NA,NA,NA,NA,NA,1778.559,NA,NA
"w681846198",8,1,2,5,3,10,279.2,286,24.3091305271793,1,6,4,160,160,11.0284991992936,19293.39,681846198,"RANOMAFANA_AMBODIAVIAVY"
"w681846199",6,0,0,1,1,9,363,342,16.9441005443023,NA,NA,NA,NA,NA,NA,4575.472,681846199,"RANOMAFANA_AMBODIAVIAVY"
"w681846200",8,1,1,6,1,9,311,307,13.7357199792949,2,8,4,182,182,5.9013003310494,7863.562,681846200,"RANOMAFANA_AMBODIAVIAVY"
"w681846205",7,0,2,6,6,10,337.8,349,16.9036303120098,NA,NA,NA,NA,NA,NA,2672.539,681846205,"RANOMAFANA_AMBODIAVIAVY"
"w681846212",10,2,2,6,12,10,196.8,195,20.3506654168566,12,6,3,180.5,180.5,16.9040747111974,58609.4,681846212,"RANOMAFANA_AMBODIAVIAVY"
"w681846213",6,0,1,6,1,9,345.75,345.5,13.9707564689855,NA,NA,NA,NA,NA,NA,25388.86,681846213,"RANOMAFANA_AMBODIAVIAVY"
"w681846214",7,2,0,5,1,8,319.5,286,20.5233553435131,1,9,6,244,244,23.3707006441851,752.9118,NA,NA
"w681846215",8,0,2,6,1,9,294.4,286,8.33776189650487,NA,NA,NA,NA,NA,NA,33804.26,681846215,"RANOMAFANA_AMBODIAVIAVY"
"w681848628",6,1,1,2,1,11,318.333333333333,328,7.65807296578382,1,7,4,181,181,3.0941360921366,7087.308,681848628,"FASINTSARA_FASINTSARA"
"w681848633",5,0,0,1,1,8,369.75,360,11.8434365498801,NA,NA,NA,NA,NA,NA,4690.81,681848633,"FASINTSARA_FASINTSARA"
"w681851679",8,1,1,6,4,9,291.8,321,17.0517573059402,12,6,3,181,181,12.0421017018962,9264.561,681851679,"MAROTOKO_AMBOHIMAHAVELONA"
"w681851680",8,1,1,6,6,10,280,271,21.0639556583591,12,6,3,175,175,17.6800347041047,9899.034,681851680,"MAROTOKO_AMBOHIMAHAVELONA"
"w681851682",6,0,0,6,1,10,349.2,328,19.1354214901626,NA,NA,NA,NA,NA,NA,1363.005,NA,NA
"w681851698",9,2,1,6,12,9,274,258,30.0149433880694,12,6,3,180,180,26.6037118997149,19943.98,681851698,"MAROTOKO_AMBOHIMAHAVELONA"
"w681851699",6,1,1,6,5,11,295.333333333333,342,18.1665093829704,12,7,3,216,216,11.0457078303884,8126.883,681851699,"MAROTOKO_AMBOHIMAHAVELONA"
"w681851713",6,1,0,7,6,1,286.5,301,28.4699526500805,12,7,3,208,208,36.3268221808708,1504.698,NA,NA
"w681851715",10,3,1,5,12,9,215.8,216,2.87558095052429,12,6,3,193,174,1.8856021237923,883.8919,NA,NA
"w681852554",7,0,1,3,3,9,333.4,349,15.8965174151027,NA,NA,NA,NA,NA,NA,2460.275,681852554,"RANOMAFANA_AMBODIAVIAVY"
"w681852555",7,0,2,5,1,9,311.75,310,31.5055597917943,NA,NA,NA,NA,NA,NA,3898.227,681852555,"RANOMAFANA_AMBODIAVIAVY"
"w681852556",7,1,0,4,5,9,335.2,329,24.5578853025416,1,8,5,187,187,8.02869240532749,1483.373,NA,NA
"w681852557",5,0,0,6,6,12,378.75,366.5,22.2758431350317,NA,NA,NA,NA,NA,NA,7780.399,681852557,"RANOMAFANA_AMBODIAVIAVY"
"w681852558",6,0,0,5,5,8,339.666666666667,301,2.23666712282254,NA,NA,NA,NA,NA,NA,1060.507,NA,NA
"w681854011",6,0,1,6,6,11,342.25,370,12.8013860453136,NA,NA,NA,NA,NA,NA,13613.84,681854011,"MAROTOKO_AMBOHIMAHAVELONA"
"w681854012",5,0,1,4,6,12,440,342,32.0787616758407,NA,NA,NA,NA,NA,NA,13703.85,681854012,"MAROTOKO_AMBOHIMAHAVELONA"
"w681854019",7,0,1,5,3,11,331,329,13.2511351445725,NA,NA,NA,NA,NA,NA,7973.557,681854019,"MAROTOKO_AMBOATROTROKA"
"w681854020",8,1,1,6,5,10,283.2,264,17.15607742258,12,6,3,188,188,18.2669085327815,18402.43,681854020,"MAROTOKO_AMBOATROTROKA"
"w681854021",8,2,0,6,12,9,277.8,280,24.1042455771131,12,6,3,184,184,20.7710659392516,3039.254,681854021,"MAROTOKO_AMBOATROTROKA"
"w681854022",7,0,2,3,3,9,310,314,20.932625173272,NA,NA,NA,NA,NA,NA,1340.321,NA,NA
"w681854037",7,0,3,8,3,11,288.666666666667,287,16.1230307374159,NA,NA,NA,NA,NA,NA,2655.713,681854037,"MAROTOKO_AMBOHIMAHAVELONA"
"w681854191",6,1,1,4,3,9,320.75,317.5,16.5888716237519,1,6,6,497,497,16.0928572118951,3614.637,681854191,"RANOMAFANA_RANOMAFANA"
"w681854192",8,0,2,2,6,8,339,335,28.1640449958887,NA,NA,NA,NA,NA,NA,1233.767,NA,NA
"w681854193",7,1,1,6,6,9,319.8,329,23.8338065284273,12,7,3,202,202,18.1510639119643,2768.48,681854193,"RANOMAFANA_AMBODIAVIAVY"
"w681854194",8,0,2,4,4,9,316.6,306,29.1205867907584,NA,NA,NA,NA,NA,NA,649.354,NA,NA
"w681854195",5,0,1,4,6,9,348.666666666667,348,8.00255649113931,NA,NA,NA,NA,NA,NA,1040.976,NA,NA
"w681854196",4,0,0,1,1,8,350.75,327.5,27.9381186562979,NA,NA,NA,NA,NA,NA,706.3698,NA,NA
"w681854198",8,2,0,6,12,9,287.4,202,15.8595686294474,12,6,3,195,195,17.7633236318257,2186.241,681854198,"RANOMAFANA_RANOMAFANA"
"w681854199",8,1,2,5,1,10,305.5,296.5,29.092659566946,1,6,3,146,146,7.41279249592829,3406.994,681854199,"RANOMAFANA_AMBODIAVIAVY"
"w681854200",6,0,0,6,6,9,382.6,385,10.2563711104825,NA,NA,NA,NA,NA,NA,2437.951,681854200,"RANOMAFANA_RANOMAFANA"
"w681854202",6,0,1,5,6,3,349,362.5,31.7419719058039,NA,NA,NA,NA,NA,NA,1612.804,NA,NA
"w681854203",8,2,1,6,10,7,262.4,217,13.4985043427751,10,7,3,223,223,10.831543898158,2302.484,681854203,"RANOMAFANA_RANOMAFANA"
"w681854204",8,0,3,6,3,12,266.75,251,11.9347545650026,NA,NA,NA,NA,NA,NA,2432.288,681854204,"RANOMAFANA_RANOMAFANA"
"w681854205",5,0,2,4,3,9,330.666666666667,322,5.79777209892759,NA,NA,NA,NA,NA,NA,401.1453,NA,NA
"w681854206",7,1,0,3,4,10,322.4,328,11.8338937465004,1,8,4,209,209,2.88258546913339,1621.621,NA,NA
"w681854207",7,0,2,3,3,9,311,315,23.7646670577286,NA,NA,NA,NA,NA,NA,1148.931,NA,NA
"w681856127",5,0,0,6,6,12,377,380.5,24.8418401564488,NA,NA,NA,NA,NA,NA,7193.99,681856127,"MAROTOKO_AMBOATROTROKA"
"w681856135",7,1,0,6,6,10,315.4,292,22.4329362210804,12,6,3,188,188,12.1811801427015,2441.584,681856135,"MAROTOKO_AMBOATROTROKA"
