"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","superficie","osm_id","comm_fkt"
"w684067909",8,2,0,5,12,10,269.2,251,18.8070686841429,12,7,3,213,213,16.5822752185009,657.8428,NA,NA
"w684067910",5,0,0,4,7,11,380.25,376.5,35.2600112441335,NA,NA,NA,NA,NA,NA,5911.067,684067910,"IFANADIANA_SAHAFITOROKA"
"w684067911",7,0,1,6,3,9,340.4,342,22.9568809303359,NA,NA,NA,NA,NA,NA,2629.326,684067911,"IFANADIANA_SAHAFITOROKA"
"w684068292",7,2,0,6,6,7,263.75,259,20.5735443305376,10,6,2,215.5,215.5,15.1501296424151,5724.409,684068292,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068296",9,2,1,6,12,10,235.4,188,47.2927852646494,12,6,3,174,174,33.7476841254095,3711.339,684068296,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068299",9,2,1,7,1,10,276.2,251,55.7407013147044,1,7,4,163.5,163.5,47.8696517757227,1946.571,NA,NA
"w684068301",7,0,1,7,6,2,311.2,342,46.1096440197324,NA,NA,NA,NA,NA,NA,17472.38,684068301,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068303",7,1,0,5,6,2,343.6,371,19.5548347672039,1,6,3,138,138,12.8473106312433,2421.436,684068303,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068306",6,1,0,6,6,1,343.4,376,24.310748231028,1,6,3,154,154,21.2294666003011,5352.031,684068306,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068313",5,0,0,4,2,9,368.25,366.5,38.4507820284054,NA,NA,NA,NA,NA,NA,661.0518,NA,NA
"w684068317",7,0,3,12,9,5,260,276,3.66735073729656,NA,NA,NA,NA,NA,NA,3886.827,684068317,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068320",6,0,0,6,6,2,367.2,363,31.6298416627275,NA,NA,NA,NA,NA,NA,31182.98,684068320,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068326",9,2,1,6,1,10,270.4,208,64.9213467536125,12,6,3,164,164,46.6172703544538,5801.593,684068326,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068329",8,2,1,7,1,10,251,196,43.6250663939028,1,6,4,149.5,149.5,32.26388855332,1574.665,NA,NA
"w684068333",8,2,0,6,1,10,276.6,210,44.8679513914334,1,7,4,166.5,166.5,38.5198389023146,7720.938,684068333,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068336",9,2,1,6,6,9,263.6,189,35.6246497929903,12,6,3,177.5,177.5,43.624003789501,9803.807,684068336,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068337",6,0,1,6,6,10,344.8,370,36.7594154027444,NA,NA,NA,NA,NA,NA,5089.948,684068337,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068339",9,0,3,6,1,10,273,216,21.9948502171997,NA,NA,NA,NA,NA,NA,2048.576,684068339,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068340",6,0,0,4,4,10,363.2,390,6.89413676157999,NA,NA,NA,NA,NA,NA,912.1094,NA,NA
"w684068343",6,0,0,6,6,2,344.8,362,36.5104458349288,NA,NA,NA,NA,NA,NA,10468.71,684068343,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068345",6,0,2,6,4,11,288.333333333333,293,15.2500052365971,NA,NA,NA,NA,NA,NA,1451.917,NA,NA
"w684068638",6,0,0,5,6,12,336.2,370,45.9945513570343,NA,NA,NA,NA,NA,NA,6243.53,684068638,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068639",6,0,0,7,6,1,357.2,356,31.2662737031189,NA,NA,NA,NA,NA,NA,3450.104,684068639,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068640",5,0,2,1,6,1,402.666666666667,377,41.1330916999032,NA,NA,NA,NA,NA,NA,3041.235,684068640,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068642",6,0,3,4,3,9,314.333333333333,315,0.738418540878336,NA,NA,NA,NA,NA,NA,2044.942,NA,NA
"w684068643",8,1,1,6,6,9,298.6,342,37.6840542254657,12,6,3,196,196,19.5357053131369,2365.348,684068643,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068645",5,0,0,6,6,12,371.75,380.5,17.3998064692364,NA,NA,NA,NA,NA,NA,3016.676,684068645,"ANDRORANGAVOLA_AMPASIMPOTSY"
"w684068670",5,0,0,5,5,10,368.25,366,19.2758842382549,NA,NA,NA,NA,NA,NA,24650.78,684068670,"IFANADIANA_SAHAFITOROKA"
"w684069058",6,1,0,6,6,2,322.5,352,37.2861847461813,1,7,3,174,174,8.64958688707535,4330.58,684069058,"ANDRORANGAVOLA_AMBODIARA NORD"
"w684069059",5,0,0,7,7,3,369.75,369,26.4160099726134,NA,NA,NA,NA,NA,NA,3981.693,684069059,"ANDRORANGAVOLA_AMBODIARA NORD"
"w684069062",6,1,0,7,5,9,387.25,307,30.615537709401,12,6,2,182,182,17.7713409283052,628.3046,NA,NA
"w684069063",5,0,1,6,6,10,384,384,23.1735637486527,NA,NA,NA,NA,NA,NA,1847.531,NA,NA
"w684069064",6,0,0,7,7,3,354.6,342,18.6296842574038,NA,NA,NA,NA,NA,NA,1991.455,NA,NA
"w684069066",5,0,0,5,5,10,377.25,384.5,11.2694655396703,NA,NA,NA,NA,NA,NA,3658.195,684069066,"ANDRORANGAVOLA_AMBODIARA NORD"
"w684072895",6,0,1,6,6,9,356.25,356.5,30.5455306841528,NA,NA,NA,NA,NA,NA,11065.09,684072895,"AMBIABE_AMBINANINDRANOTELO"
"w684072897",8,1,1,5,5,10,294.4,329,19.3440091373677,11,5,2,189,189,18.3168230847838,4015.642,684072897,"AMBIABE_AMBINANINDRANOTELO"
"w684072900",7,0,3,6,2,10,270.25,251,23.6647729961568,NA,NA,NA,NA,NA,NA,3540.124,684072900,"AMBIABE_AMBINANINDRANOTELO"
"w684072901",5,0,1,1,4,10,489,475,28.5893384700025,NA,NA,NA,NA,NA,NA,873.7565,NA,NA
"w684072902",6,1,0,5,6,2,310.75,338.5,18.9337990223723,11,7,2,229,229,26.0800275404458,20293.83,684072902,"AMBIABE_AMBINANINDRANOTELO"
"w684072907",7,1,0,6,6,9,322,329,46.6524963901413,1,6,4,175,175,26.7816514180055,585.2532,NA,NA
"w684072919",7,1,0,2,1,9,325.2,320,25.0948828454535,1,6,4,167,167,15.4155192063737,1471.075,NA,NA
"w684072921",8,2,1,2,8,5,198.6,180,22.9831687154313,12,7,3,192,192,23.8449777661423,607.9725,NA,NA
"w684072922",8,0,2,6,6,11,277.6,258,17.8685114619065,NA,NA,NA,NA,NA,NA,9146.597,684072922,"AMBIABE_AMBINANINDRANOTELO"
"w684072923",7,0,1,5,12,9,330.6,292,27.4714218724396,NA,NA,NA,NA,NA,NA,955.6534,NA,NA
"w684074941",6,0,1,2,2,10,358.6,363,41.1365118353068,NA,NA,NA,NA,NA,NA,1499.778,NA,NA
"w684077510",7,0,1,4,12,9,307,287,22.8860803098388,NA,NA,NA,NA,NA,NA,2017.875,684077510,"AMBIABE_AMBINANINDRANOTELO"
"w684077512",9,3,0,6,1,10,245.4,208,29.8159679415027,2,6,5,153,146,18.3954909133574,3290.206,684077512,"AMBIABE_AMBINANINDRANOTELO"
"w684077513",10,3,1,7,1,10,253.8,188,30.5617884323699,1,7,3,160,154,31.5218561112011,2292.871,684077513,"AMBIABE_AMBINANINDRANOTELO"
"w684077514",7,0,2,5,2,10,366.5,328,17.5410342947558,NA,NA,NA,NA,NA,NA,1831.478,NA,NA
"w684077515",9,1,3,6,7,9,242.6,215,20.3348712610081,1,6,3,167,167,10.8011099836252,2633.39,684077515,"AMBIABE_AMBINANINDRANOTELO"
"w684077516",8,2,0,6,6,9,289.8,299,24.629269911917,1,5,3,164.5,164.5,17.0459397666348,6292.831,684077516,"AMBIABE_AMBINANINDRANOTELO"
"w684077518",7,0,1,6,4,10,354.4,362,19.5245798519177,NA,NA,NA,NA,NA,NA,3649.208,684077518,"AMBIABE_AMBINANINDRANOTELO"
"w684077526",6,0,0,12,11,4,304.2,307,22.03938989601,NA,NA,NA,NA,NA,NA,809.5287,NA,NA
"w684077527",7,0,2,5,2,10,356,373,7.77879124732314,NA,NA,NA,NA,NA,NA,3041.887,684077527,"AMBIABE_AMBINANINDRANOTELO"
"w684077528",7,1,2,5,2,10,281.6,265,25.0169821662313,12,5,3,168,168,14.6942089015698,1503.287,NA,NA
"w684077529",7,0,1,3,1,9,326.4,313,23.6103416510547,NA,NA,NA,NA,NA,NA,825.5826,NA,NA
"w684077530",8,1,1,4,1,11,297,271,15.6359184407968,12,7,4,202,202,7.94313577086458,1927.05,NA,NA
"w684077531",8,0,2,5,5,10,343.4,356,18.7069107666324,NA,NA,NA,NA,NA,NA,1832.712,NA,NA
"w684080800",8,2,1,6,5,1,238.5,201.5,17.8111132087235,12,6,3,184.5,184.5,35.7113951395648,21872.4,684080800,"AMBIABE_AMBINANINDRANOTELO"
"w684080802",5,0,0,6,6,1,370,366.5,24.8235893117476,NA,NA,NA,NA,NA,NA,16753.79,684080802,"AMBIABE_AMBINANINDRANOTELO"
"w684080803",5,0,1,6,6,9,363,345.5,22.1579354466394,NA,NA,NA,NA,NA,NA,1925.312,NA,NA
"w684080804",6,0,0,5,5,1,321.2,355,34.9140220525989,NA,NA,NA,NA,NA,NA,31673.44,684080804,"AMBIABE_AMBINANINDRANOTELO"
"w684080805",8,1,1,6,6,1,290,299,23.7945102075553,1,8,4,223,223,13.9096231387365,1146.402,NA,NA
"w684080806",7,0,2,7,4,10,328.4,329,19.4734722635706,NA,NA,NA,NA,NA,NA,2069.213,684080806,"AMBIABE_AMBINANINDRANOTELO"
"w684080807",6,0,1,4,4,9,347.4,321,18.6657621538398,NA,NA,NA,NA,NA,NA,5473.035,684080807,"AMBIABE_AMBINANINDRANOTELO"
"w684080808",9,2,1,4,2,10,270.6,264,31.7366415777997,11,5,3,185,185,28.341874992902,849.5314,NA,NA
"w684080809",6,0,2,7,7,1,356,345,11.4287291499849,NA,NA,NA,NA,NA,NA,451.132,NA,NA
"w684080810",5,0,0,1,1,9,461,373,37.4799771971416,NA,NA,NA,NA,NA,NA,871.6245,NA,NA
"w684081640",1,0,1,6,6,11,364,364,2.25698417578589,NA,NA,NA,NA,NA,NA,1074.197,NA,NA
"w684081641",8,2,0,6,6,9,267.8,258,55.4935011273358,1,6,3,160,160,33.8933873579756,1745.273,NA,NA
"w684081645",9,3,0,6,2,10,205.8,166,14.3049566019439,2,8,4,195.333333333333,195,28.2713930941453,1062.757,NA,NA
"w684081646",10,3,1,6,12,9,230.2,194,42.1849054081822,12,6,3,181,174,40.5542805164582,5968.463,684081646,"ANTSINDRA_BEFOTAKA"
"w684081647",7,0,2,6,4,9,321,329,12.9845516360997,NA,NA,NA,NA,NA,NA,2720.515,684081647,"ANTSINDRA_BEFOTAKA"
"w684081658",6,0,0,5,6,11,347.8,349,14.7618985419193,NA,NA,NA,NA,NA,NA,3665.333,684081658,"ANTSINDRA_BEFOTAKA"
"w684083133",5,0,0,5,5,2,366.5,366,19.6903995982465,NA,NA,NA,NA,NA,NA,38879.44,684083133,"AMBIABE_AMBINANINDRANOTELO"
"w684083134",5,0,1,6,6,1,371.75,373.5,18.4044893268897,NA,NA,NA,NA,NA,NA,12321.81,684083134,"AMBIABE_AMBINANINDRANOTELO"
"w684083142",9,1,3,6,1,9,298.5,296.5,38.2243962649083,1,6,3,159,159,15.8056894737802,2590.371,684083142,"AMBIABE_AMBINANINDRANOTELO"
"w684083144",6,0,1,6,6,9,340,327.5,16.3284381553693,NA,NA,NA,NA,NA,NA,7126.378,684083144,"AMBIABE_AMBINANINDRANOTELO"
"w684083145",5,0,0,4,4,9,459.25,362.5,12.6033383484333,NA,NA,NA,NA,NA,NA,3437.208,684083145,"AMBIABE_AMBINANINDRANOTELO"
"w684083146",5,0,0,6,6,2,359.75,356,34.9797093477034,NA,NA,NA,NA,NA,NA,11090.21,684083146,"AMBIABE_AMBINANINDRANOTELO"
"w684083147",6,0,1,5,6,2,375.25,380,19.047232265731,NA,NA,NA,NA,NA,NA,44986.31,684083147,"AMBIABE_AMBINANINDRANOTELO"
"w684083148",6,0,1,3,2,11,447.25,384.5,27.0624615421921,NA,NA,NA,NA,NA,NA,1344.979,NA,NA
"w684083149",8,1,1,5,3,10,264,237,29.7052826792112,1,7,4,174,174,9.79611173744009,542.299,NA,NA
"w684083811",7,1,1,6,1,10,267,261.5,13.5719743347446,1,7,3,180,180,3.75552172067851,9281.96,684083811,"ANTSINDRA_BEFOTAKA"
"w684085431",6,0,1,4,12,9,366.5,366.5,26.1562969812092,NA,NA,NA,NA,NA,NA,3486.79,684085431,"AMBIABE_AMBINANINDRANOTELO"
"w684085432",7,0,1,4,3,9,323.8,329,17.8373260970547,NA,NA,NA,NA,NA,NA,8513.967,684085432,"AMBIABE_AMBINANINDRANOTELO"
"w684085434",6,1,1,10,5,11,353.333333333333,327,15.0400884229791,11,6,2,217,217,8.87607817084896,5657.932,684085434,"AMBIABE_AMBINANINDRANOTELO"
"w684085435",8,2,2,6,1,10,243,210,36.4319786041156,11,7,4,198.5,198.5,17.0399731565397,11454.38,684085435,"AMBIABE_AMBINANINDRANOTELO"
"w684085436",7,0,2,5,5,11,317.25,317.5,10.1119911649545,NA,NA,NA,NA,NA,NA,2523.634,684085436,"AMBIABE_AMBINANINDRANOTELO"
"w684085437",5,0,1,5,6,9,360.666666666667,398,6.29754515484447,NA,NA,NA,NA,NA,NA,484.1197,NA,NA
"w684085448",7,0,1,4,2,9,340.8,336,19.8068374862271,NA,NA,NA,NA,NA,NA,3157.874,684085448,"AMBIABE_AMBINANINDRANOTELO"
"w684085725",8,0,3,5,7,9,314.25,318,15.1146661609937,NA,NA,NA,NA,NA,NA,2234.763,684085725,"ANTSINDRA_BEFOTAKA"
"w684085839",6,1,0,6,6,8,337,349,22.7117507434499,12,6,4,174,174,18.013240848179,3186.759,684085839,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684085842",6,0,1,6,12,8,344,346,19.5881959755584,NA,NA,NA,NA,NA,NA,24964.23,684085842,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684085865",6,0,1,6,12,8,347.25,356.5,18.1400091754098,NA,NA,NA,NA,NA,NA,12175.47,684085865,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684085868",7,0,1,5,1,9,337.4,341,23.007839743078,NA,NA,NA,NA,NA,NA,3666.248,684085868,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684085869",6,0,1,6,6,10,342.25,356.5,19.8561551072719,NA,NA,NA,NA,NA,NA,36667.76,684085869,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684085885",6,0,1,2,1,7,373.5,378,20.6194971376837,NA,NA,NA,NA,NA,NA,4631.617,684085885,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684087037",7,1,0,3,1,9,339,356,21.8461008715889,1,7,4,168,168,7.56016008750945,3001.024,684087037,"AMBIABE_AMBINANINDRANOTELO"
"w684087038",4,0,1,5,9,11,486.666666666667,350,22.3930667564524,NA,NA,NA,NA,NA,NA,764.3497,NA,NA
"w684087039",7,1,0,6,6,10,340.4,342,24.8808485533676,12,6,2,182,182,24.9651692680142,2350.142,684087039,"AMBIABE_AMBINANINDRANOTELO"
"w684087056",6,1,2,4,1,8,270.333333333333,280,32.1312908230462,1,8,5,208,208,7.35704011641684,4251.246,684087056,"AMBIABE_AMBINANINDRANOTELO"
"w684087853",8,1,1,7,7,12,311.2,343,29.9009344674683,1,6,3,147,147,23.6764084010814,5533.119,684087853,"AMBIABE_AMBINANINDRANOTELO"
"w684087854",8,0,2,5,5,4,280,314,23.8258585913115,NA,NA,NA,NA,NA,NA,694.8851,NA,NA
"w684089206",10,2,2,5,2,10,246.4,258,18.091433135823,1,7,4,181.5,181.5,15.4783085492366,1911.427,NA,NA
"w684090046",6,0,1,9,7,3,331.5,320.5,11.1195571722999,NA,NA,NA,NA,NA,NA,3541.013,684090046,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684090047",5,0,0,1,1,9,382.25,348.5,24.21793006622,NA,NA,NA,NA,NA,NA,6517.327,684090047,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684090048",6,1,1,6,6,10,344.333333333333,349,15.2960009540089,11,6,2,196,196,6.29323107401198,23054.93,684090048,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684090595",6,0,1,6,6,1,322.75,348.5,12.7529244935133,NA,NA,NA,NA,NA,NA,7401.523,684090595,"AMBIABE_AMBIABE I"
"w684090596",6,0,2,4,7,4,347,364,17.8473453891886,NA,NA,NA,NA,NA,NA,9178.133,684090596,"AMBIABE_AMBIABE I"
"w684090597",7,0,3,6,12,9,272.75,287,2.52726085445352,NA,NA,NA,NA,NA,NA,811.5173,NA,NA
"w684090598",6,0,1,6,6,3,338.75,342,10.8302364110589,NA,NA,NA,NA,NA,NA,8464.541,684090598,"AMBIABE_AMBINANINDRANOTELO"
"w684090599",5,0,0,6,6,1,364.5,362.5,24.2148049208368,NA,NA,NA,NA,NA,NA,24626.35,684090599,"AMBIABE_AMBIABE I"
"w684090600",8,2,0,6,6,10,309.8,343,54.4442535456284,1,6,4,156.5,156.5,28.8121147189171,1832.574,NA,NA
"w684090601",8,1,1,7,3,11,277.8,286,38.9700462136558,12,6,2,181,181,33.1056601750271,5886.752,684090601,"AMBIABE_AMBIABE I"
"w684091228",6,1,0,6,6,9,286,311,9.56893912796614,12,6,3,202,202,16.1561506670983,5040.82,684091228,"AMBIABE_AMBINANINDRANOTELO"
"w684091229",8,1,2,5,4,11,287.75,296.5,32.0531360969998,12,7,3,209,209,26.3953532955934,2715.255,684091229,"AMBIABE_AMBINANINDRANOTELO"
"w684091234",5,0,0,6,4,11,373.5,355.5,19.7423011216659,NA,NA,NA,NA,NA,NA,1535.809,NA,NA
"w684091598",4,0,0,3,3,9,500.666666666667,371,39.7555166110283,NA,NA,NA,NA,NA,NA,819.8085,NA,NA
"w684096240",8,2,1,6,6,3,292.75,310,6.58019600490517,12,6,3,174,174,5.82671033289527,3197.198,684096240,"AMBIABE_AMBIABE I"
"w684096241",7,2,0,4,11,8,244.5,240.5,13.8064954402318,11,8,4,261,261,15.4012189092693,12556.69,684096241,"AMBIABE_AMBINANINDRANOTELO"
"w684096242",8,1,1,4,2,12,305.8,300,14.8641753000452,10,6,1,229,229,4.79279560263727,5936.365,684096242,"AMBIABE_AMBINANINDRANOTELO"
"w684096243",5,0,0,6,6,12,371.75,366.5,29.7245255076628,NA,NA,NA,NA,NA,NA,57549.38,684096243,"AMBIABE_AMBINANINDRANOTELO"
"w684096244",7,0,1,5,5,10,362.8,355,14.7141795246378,NA,NA,NA,NA,NA,NA,11775.24,684096244,"AMBIABE_AMBINANINDRANOTELO"
"w684096245",3,0,1,7,3,11,531,531,18.8656143951794,NA,NA,NA,NA,NA,NA,1130.357,NA,NA
"w684096246",4,0,1,7,4,11,334.666666666667,334,5.72848229586002,NA,NA,NA,NA,NA,NA,1657.784,NA,NA
"w684096247",5,0,0,6,6,11,373.75,363.5,31.6909729620287,NA,NA,NA,NA,NA,NA,3086.351,684096247,"AMBIABE_AMBINANINDRANOTELO"
"w684096248",8,0,2,3,12,10,298.6,279,22.5364709291568,NA,NA,NA,NA,NA,NA,976.8355,NA,NA
"w684097755",6,0,2,6,6,12,357.2,363,16.3750105007952,NA,NA,NA,NA,NA,NA,6398.045,684097755,"ANTSINDRA_AMPITOMITA"
"w684097756",5,0,0,6,6,1,369.75,359,41.0376268025931,NA,NA,NA,NA,NA,NA,3560.004,684097756,"ANTSINDRA_AMPITOMITA"
"w684097757",8,1,1,6,2,11,295.6,315,32.0276494505393,12,6,3,203,203,18.2145621860752,1545.313,NA,NA
"w684097758",6,0,1,3,3,10,369.75,377,20.4168807756732,NA,NA,NA,NA,NA,NA,594.6019,NA,NA
"w684097759",4,0,0,5,4,10,356,384,18.1864761835643,NA,NA,NA,NA,NA,NA,1113.96,NA,NA
"w684097767",7,0,1,6,5,10,339,321,24.0688163798019,NA,NA,NA,NA,NA,NA,8509.393,684097767,"ANTSINDRA_AMPITOMITA"
"w684098849",7,0,2,5,4,11,316.8,307,25.3464327924004,NA,NA,NA,NA,NA,NA,1207.827,NA,NA
"w684098850",7,0,2,5,4,12,315.25,317,50.0776996668241,NA,NA,NA,NA,NA,NA,5004.113,684098850,"ANTSINDRA_AMPITOMITA"
"w684098851",5,0,0,3,3,9,366.25,369,24.3808521922146,NA,NA,NA,NA,NA,NA,1019.282,NA,NA
"w684098853",5,0,0,6,7,1,366.25,366.5,35.0370236916138,NA,NA,NA,NA,NA,NA,12008.82,684098853,"ANTSINDRA_AMPITOMITA"
"w684098855",6,0,0,6,6,5,354.8,335,16.3206654316167,NA,NA,NA,NA,NA,NA,4230.94,684098855,"ANTSINDRA_AMPITOMITA"
"w684099064",5,0,2,6,6,3,307.25,318,13.0903685008348,NA,NA,NA,NA,NA,NA,3216.037,684099064,"AMBIABE_AMBINANINDRANOTELO"
"w684099065",5,0,0,6,6,10,372,366.5,33.3092461033347,NA,NA,NA,NA,NA,NA,14153.35,684099065,"AMBIABE_AMBINANINDRANOTELO"
"w684099073",9,2,1,5,5,9,227,180,9.97065924615375,12,6,2,181,181,16.7941843331755,40228.73,684099073,"AMBIABE_AMBINANINDRANOTELO"
"w684099096",7,1,0,5,10,8,285.8,265,14.523425471617,10,5,2,217,217,34.9364599513937,10270.8,684099096,"AMBIABE_AMBINANINDRANOTELO"
"w684099100",6,0,1,3,5,12,335,331.5,10.9704299818308,NA,NA,NA,NA,NA,NA,16528.13,684099100,"AMBIABE_AMBINANINDRANOTELO"
"w684099108",5,0,1,4,6,9,347.25,335,20.5699497213876,NA,NA,NA,NA,NA,NA,4200.478,684099108,"AMBIABE_AMBINANINDRANOTELO"
"w684099109",6,1,0,3,6,2,326.5,362.5,14.5677743474488,11,7,3,223,223,10.1397492264005,6899.869,684099109,"AMBIABE_AMBINANINDRANOTELO"
"w684099110",5,0,0,5,6,11,368.25,380,25.213009879206,NA,NA,NA,NA,NA,NA,12554.5,684099110,"AMBIABE_AMBINANINDRANOTELO"
"w684099111",5,1,0,2,2,8,342,356,13.0833318515086,10,4,1,182,182,8.789394761021,417.5903,NA,NA
"w684099113",7,1,0,4,2,9,320,294,11.9627608354582,12,6,2,173,173,6.61955709887806,3523.19,684099113,"AMBIABE_AMBINANINDRANOTELO"
"w684099668",5,0,1,6,6,10,335,342.5,37.264816810928,NA,NA,NA,NA,NA,NA,5197.74,684099668,"ANTSINDRA_AMPITOMITA"
"w684099670",5,0,0,6,5,1,366.5,363,45.1165001301468,NA,NA,NA,NA,NA,NA,13866.46,684099670,"ANTSINDRA_AMPITOMITA"
"w684099671",10,1,3,6,2,10,260.6,264,25.2574460452526,2,7,5,166,166,8.31951706461535,3238.414,684099671,"ANTSINDRA_AMPITOMITA"
"w684099899",6,0,1,5,2,10,347.25,370,24.3358237411432,NA,NA,NA,NA,NA,NA,19466.45,684099899,"AMBOHIMANGA DU SUD_VOHITRARIVO"
"w684099911",7,1,2,4,12,10,302,244.5,5.38834176307684,12,7,4,195,195,4.30094741246418,679.0211,NA,NA
"w684099912",8,1,2,6,6,3,252.8,273,14.1265897105344,12,6,3,188,188,16.2206308429907,722.9304,NA,NA
"w684099913",5,0,1,5,6,3,387.25,398,14.7679110176971,NA,NA,NA,NA,NA,NA,6478.809,684099913,"AMBIABE_AMBINANINDRANOTELO"
"w684099918",7,0,2,7,1,11,322.75,338.5,13.7298248356539,NA,NA,NA,NA,NA,NA,10156.03,684099918,"AMBIABE_AMBINANINDRANOTELO"
"w684100286",6,0,0,5,12,12,357.4,348,20.1556855642314,NA,NA,NA,NA,NA,NA,20286.39,684100286,"FASINTSARA_TSARAKIANJA"
"w684100465",7,0,1,5,5,9,310,321,16.0033341701597,NA,NA,NA,NA,NA,NA,2982.794,684100465,"IFANADIANA_AMBODIARA"
"w684100466",5,1,1,8,4,12,227,227,1.22675478159457,11,5,2,180,180,0.950593604784849,2447.257,NA,NA
"w684100467",7,2,0,6,10,9,290.4,287,28.1914410744119,1,6,4,167,167,20.9359534650856,1722.078,NA,NA
"w684100469",9,0,3,6,3,9,260.6,258,2.98089762898764,NA,NA,NA,NA,NA,NA,1347.575,NA,NA
"w684100479",7,0,1,6,2,9,324.8,357,23.2443856311856,NA,NA,NA,NA,NA,NA,3295.476,684100479,"IFANADIANA_AMBODIARA"
"w684100480",6,0,1,5,5,10,372.25,328.5,45.6740369427738,NA,NA,NA,NA,NA,NA,1120.424,NA,NA
"w684100481",6,0,2,3,1,9,340.5,314,31.5058895799439,NA,NA,NA,NA,NA,NA,835.7462,NA,NA
"w684101552",6,0,1,3,1,8,340.25,317,16.8681901443226,NA,NA,NA,NA,NA,NA,3530.966,684101552,"ANTSINDRA_AMPITOMITA"
"w684101553",5,0,0,5,5,9,368.25,325,36.9661399602852,NA,NA,NA,NA,NA,NA,682.0759,NA,NA
"w684101554",6,1,1,2,5,11,337.666666666667,343,15.5332470253387,12,7,3,195,195,12.156222564945,2453.117,684101554,"ANTSINDRA_AMPITOMITA"
"w684101555",8,1,1,7,7,10,281.166666666667,285,41.9982901065461,2,7,5,159,159,13.1602310299304,7254.44,684101555,"ANTSINDRA_AMPITOMITA"
"w684101751",8,0,2,7,7,12,318,334,16.0471961934723,NA,NA,NA,NA,NA,NA,19333.25,684101751,"FASINTSARA_TSARAKIANJA"
"w684101752",7,0,1,6,6,12,350.6,363,22.2541442204208,NA,NA,NA,NA,NA,NA,2523.997,684101752,"FASINTSARA_TSARAKIANJA"
"w684101753",5,0,0,5,5,9,366.25,397.5,12.5742267790377,NA,NA,NA,NA,NA,NA,16311.05,684101753,"FASINTSARA_TSARAKIANJA"
"w684102247",7,1,2,8,4,12,325.75,233,5.7592564889405,4,8,6,133,133,2.05008172266374,1976.63,NA,NA
"w684102248",7,1,0,4,1,11,320.8,321,19.17723115934,1,6,4,154,154,6.25853702999534,965.3381,NA,NA
"w684102249",6,1,2,12,6,3,187.666666666667,182,0.916569260453442,1,7,4,189,189,0.732061827489199,780.8296,NA,NA
"w684102250",7,1,0,6,6,2,330.6,370,18.0696774043744,11,6,2,189,189,16.8021740727929,8825.782,684102250,"IFANADIANA_AMBODIARA"
"w684102251",6,0,0,6,6,11,337.8,362,22.4648076185027,NA,NA,NA,NA,NA,NA,4610.839,684102251,"IFANADIANA_AMBODIARA"
"w684102252",8,2,0,6,6,1,300.2,356,24.6235049713084,12,6,3,184,184,30.9895039390722,9897.38,684102252,"IFANADIANA_AMBODIARA"
"w684102260",6,0,3,6,6,3,273.4,265,0.847141675815594,NA,NA,NA,NA,NA,NA,1207.083,NA,NA
"w684102261",5,0,2,10,8,3,297.333333333333,293,1.76657183883438,NA,NA,NA,NA,NA,NA,3271.924,NA,NA
"w684102262",9,2,1,8,1,5,253.6,223,19.0046229329981,1,8,5,171,171,9.82308299594162,1939.438,NA,NA
"w684102280",9,3,0,6,1,10,276,229,36.3870105042811,1,6,3,158,153,32.9833290365897,16719.8,684102280,"IFANADIANA_AMBODIARA"
"w684102281",5,0,1,12,7,10,269.333333333333,279,3.77136857492099,NA,NA,NA,NA,NA,NA,1360.64,NA,NA
"w684102533",5,0,1,12,1,12,428,412,27.8812540334025,NA,NA,NA,NA,NA,NA,1539.346,NA,NA
