"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","perc_max","osm_id","rcf_superficie","comm_fkt"
"w677827243",8,2,0,5,2,9,286.4,273,21.8587915701793,2,7,5,173.5,173.5,16.1951192681789,96.9477,677827243,2226.74,"MAROHARATRA_BETAMPONA NORD"
"w677827712",6,0,0,4,1,9,363.2,342,13.8589379506396,NA,NA,NA,NA,NA,NA,76.32089,677827712,3756.75,"MAROHARATRA_BETAMPONA NORD"
"w677829285",6,0,2,3,7,12,418.666666666667,405,16.4289612287676,NA,NA,NA,NA,NA,NA,61.2298,677829285,2047.295,"MAROHARATRA_BETAMPONA NORD"
"w677829286",8,2,0,6,12,9,300.2,250,23.9323296984493,12,6,4,177,177,17.2068639978825,87.79272,677829286,5707.724,"MAROHARATRA_BETAMPONA NORD"
"w677829287",6,0,1,6,6,9,355.75,366,15.7689193934816,NA,NA,NA,NA,NA,NA,59.72973,677829287,26502.92,"MAROHARATRA_BETAMPONA NORD"
"w677829288",6,0,0,4,4,10,364.6,370,13.6821915457608,NA,NA,NA,NA,NA,NA,57.65552,677829288,5097.372,"MAROHARATRA_BETAMPONA NORD"
"w677830241",8,1,1,6,6,10,295.8,321,16.5588227955821,1,6,3,159,159,18.4680699155875,72.18636,677830241,7318.018,"ANTARETRA_ANDONABE"
"w677830259",7,0,1,6,3,9,322.4,280,14.335399153463,NA,NA,NA,NA,NA,NA,66.86262,677830259,4718.452,"ANTARETRA_ANDONABE"
"w677830277",7,0,1,6,6,11,337.6,376,28.3071895574589,NA,NA,NA,NA,NA,NA,64.51092,677830277,32898.84,"ANTARETRA_ANDONABE"
"w677866926",6,1,0,6,6,3,300.5,325,7.20429465544523,12,8,3,215,215,5.02498208725372,46.24896,677866926,6828.564,"MAROHARATRA_BETAMPONA NORD"
"w677870278",5,0,0,6,6,1,370,370,15.9567399826049,NA,NA,NA,NA,NA,NA,51.58832,677870278,240340,"ANTARETRA_ANDONABE"
"w677870295",6,0,0,5,5,10,360.2,357,10.0939730905484,NA,NA,NA,NA,NA,NA,56.03553,677870295,20710.93,"ANTARETRA_ANDONABE"
"w677870320",7,2,1,6,2,9,240.75,236.5,24.3705704359253,2,7,5,166.5,166.5,21.1998841307191,89.04261,677870320,2612.935,"ANTARETRA_ANDONABE"
"w677870329",7,2,1,5,9,11,274.6,244,17.6975589870511,1,5,3,174.5,174.5,17.32474444943,71.43869,677870329,4152.478,"ANTARETRA_ANDONABE"
"w677878503",8,2,0,5,1,10,299,336,7.56839363431758,1,7,5,152.5,152.5,3.52200593179913,27.60463,677878503,18023.2,"ANTARETRA_ANDONABE"
"w677899339",7,0,2,5,1,10,329.5,327.5,7.96772502641592,NA,NA,NA,NA,NA,NA,65.8326,677899339,3613.584,"ANTARETRA_ANDONABE"
"w678067288",9,2,1,7,1,10,239.2,202,31.7437917607108,1,7,4,171.5,171.5,17.0190057874059,57.03133,678067288,5532.634,"TSARATANANA_AMBODIMANGA EST"
"w678067299",6,0,0,4,5,11,368.4,356,16.4949328004043,NA,NA,NA,NA,NA,NA,71.16523,678067299,3685.976,"TSARATANANA_AMBODIMANGA EST"
"w678067300",9,1,2,6,3,10,262,250,27.1697507344356,12,6,3,181,181,31.6293418921903,77.49331,678067300,8248.457,"TSARATANANA_AMBODIMANGA EST"
"w678067310",7,0,1,6,7,11,332.2,349,19.2330318671332,NA,NA,NA,NA,NA,NA,92.83264,678067310,3641.137,"TSARATANANA_AMBODIMANGA EST"
"w678067316",5,0,0,7,6,2,363,355.5,24.8288808679291,NA,NA,NA,NA,NA,NA,75.78339,678067316,15159.24,"TSARATANANA_AMBODIMANGA EST"
"w678067317",7,0,2,12,4,12,363,360,15.8547604903419,NA,NA,NA,NA,NA,NA,57.51335,678067317,5113.962,"TSARATANANA_AMBODIMANGA EST"
"w678067319",7,0,2,5,6,10,331.5,338.5,17.9566273609121,NA,NA,NA,NA,NA,NA,74.01892,678067319,4198.283,"TSARATANANA_AMBODIMANGA EST"
"w678075859",8,1,1,7,6,3,294.6,279,36.2667624278023,4,8,6,138,138,6.65384545675098,98.61305,678075859,3066.759,"TSARATANANA_AMBODIMANGA EST"
"w678075860",5,0,0,4,7,1,385.75,387.5,13.4746410077089,NA,NA,NA,NA,NA,NA,55.18221,678075860,13273.75,"TSARATANANA_AMBODIMANGA EST"
"w678092609",6,0,2,6,1,10,379.333333333333,356,16.9283828063849,NA,NA,NA,NA,NA,NA,90.60561,678092609,11313.24,"ANTARETRA_ANDONABE"
"w678094586",5,0,0,7,7,9,356,369.5,20.1881316228052,NA,NA,NA,NA,NA,NA,91.59,678094586,3769.231,"ANTARETRA_ANDONABE"
"w678094609",8,0,2,4,1,10,301.4,342,20.3104968377508,NA,NA,NA,NA,NA,NA,99.95314,678094609,2833.885,"ANTARETRA_ANDONABE"
"w678194464",7,0,3,6,6,10,263.5,258.5,9.96912946114673,NA,NA,NA,NA,NA,NA,21.96516,678194464,20596.7,"TSARATANANA_AMBODIMANGA EST"
"w678194481",8,3,0,6,1,9,273.4,265,14.81765225834,1,6,3,171.333333333333,173,10.5755258439091,52.46052,678194481,8359.405,"TSARATANANA_SAHOFIKA"
"w678194486",6,1,1,12,5,11,326,314,12.9152786699257,10,6,1,237,237,11.6592572500704,65.57306,678194486,4371.732,"TSARATANANA_SAHOFIKA"
"w678194501",7,1,2,6,5,11,282,278.5,12.0297685133869,12,6,3,182,182,6.0426788654049,44.16815,678194501,3469.102,"TSARATANANA_AMBODIMANGA EST"
"w678194505",7,1,1,4,1,9,352.75,346,7.46795994700261,12,7,4,195,195,3.95584154386901,32.97314,678194505,4135.883,"TSARATANANA_AMBODIMANGA EST"
"w678194542",6,0,0,5,6,9,372.8,404,5.59793974087993,NA,NA,NA,NA,NA,NA,34.77967,678194542,10875.34,"TSARATANANA_AMBODIMANGA EST"
"w678194550",5,0,1,4,1,8,351.333333333333,320,3.3184023246336,NA,NA,NA,NA,NA,NA,31.41526,678194550,2267.944,"TSARATANANA_AMBODIMANGA EST"
"w678194558",5,0,1,5,5,9,362.75,355.5,17.8160605941138,NA,NA,NA,NA,NA,NA,91.67699,678194558,2336.625,"TSARATANANA_AMBODIMANGA EST"
"w678201356",9,2,2,5,5,1,235.6,195,17.5125259318181,12,5,2,198.5,198.5,20.9496758936613,68.9177,678201356,2791.71,"TSARATANANA_SAHOFIKA"
"w678201360",7,1,0,6,2,9,308.4,307,24.3874897711776,12,7,3,203,203,23.6174313053447,78.83985,678201360,2321.98,"TSARATANANA_SAHOFIKA"
"w678201361",7,1,1,3,3,9,294.2,322,14.4635100185408,11,4,2,154,154,6.73269227920483,76.13555,678201361,2214.023,"TSARATANANA_SAHOFIKA"
"w678201364",6,0,0,4,4,10,366,370,18.0806465657259,NA,NA,NA,NA,NA,NA,60.6697,678201364,7063.392,"TSARATANANA_SAHOFIKA"
"w678201371",6,0,1,12,5,10,377,384,31.8021253953198,NA,NA,NA,NA,NA,NA,91.00872,678201371,4566.169,"IFANADIANA_MAROMENA"
"w678209966",6,0,1,5,5,9,319.75,343,18.5352575313154,NA,NA,NA,NA,NA,NA,81.92423,678209966,3396.101,"IFANADIANA_MAROMENA"
"w678209972",8,1,1,4,12,10,307.2,258,17.8464036142644,12,5,3,153,153,9.53464010246376,91.17625,678209972,4368.481,"IFANADIANA_MAROMENA"
"w678209974",8,2,0,6,6,10,298.2,320,29.2064623596715,12,6,3,171,171,28.3508643728728,69.62709,678209974,38259.95,"IFANADIANA_MAROMENA"
"w678209983",7,1,0,6,6,2,299.8,356,25.091965163595,12,7,2,202,202,27.4882887987596,90.59973,678209983,9020.34,"IFANADIANA_MAROMENA"
"w678209988",5,0,1,5,5,1,355.8,370,10.723405842644,NA,NA,NA,NA,NA,NA,51.73843,678209988,3896.323,"IFANADIANA_MAROMENA"
"w678209994",9,1,2,6,1,10,285.8,286,15.4869550482645,1,9,4,252,252,28.6713342777016,107.2322,678209994,2207.893,"IFANADIANA_MAROMENA"
"w678209997",6,0,0,8,8,2,364.6,362,20.9725238820077,NA,NA,NA,NA,NA,NA,72.34472,678209997,3860.245,"IFANADIANA_MAROMENA"
"w678219185",7,2,1,4,1,8,273.5,233.5,12.8640261198224,11,5,3,195,195,7.46398353467964,88.50106,678219185,7117.535,"IFANADIANA_MAROMENA"
"w678219187",7,1,1,5,1,10,298,320,13.7859141015837,10,5,1,230,230,13.2993953018337,69.79919,678219187,4251.67,"IFANADIANA_MAROMENA"
"w678219188",5,0,0,6,6,1,376.75,377,21.6517839087356,NA,NA,NA,NA,NA,NA,93.28384,678219188,5493.946,"IFANADIANA_MAROMENA"
"w678219189",9,2,1,4,11,8,229.8,210,16.2193523046045,11,6,2,188.5,188.5,22.0101959593015,81.60935,678219189,36932.38,"KELILALINA_AMBOHINIHAONANA"
"w678219190",6,0,1,5,5,1,363.25,377,15.9291605890831,NA,NA,NA,NA,NA,NA,93.76487,678219190,4193.776,"IFANADIANA_MAROMENA"
"w678219191",8,2,0,5,2,10,277.6,271,20.5105841632095,2,7,5,156,156,10.9702726730251,52.38295,678219191,23026,"IFANADIANA_MAROMENA"
"w678219198",7,2,1,4,4,8,305.25,290,13.493433681521,11,6,2,233,233,8.9331588724358,96.86554,678219198,6210.963,"IFANADIANA_MAROMENA"
"w678235986",6,0,1,6,3,10,336.5,341.5,14.8535945801121,NA,NA,NA,NA,NA,NA,82.98154,678235986,10045.83,"KELILALINA_AMBOHINIHAONANA"
"w678235988",7,0,1,5,5,9,344.6,370,27.4633785780385,NA,NA,NA,NA,NA,NA,100.8811,678235988,13500.81,"KELILALINA_AMBOHINIHAONANA"
"w678235989",7,1,1,6,9,1,287.75,250.5,14.679424237487,12,10,4,285,285,5.56680375379445,94.45183,678235989,11724.1,"KELILALINA_AMBOHINIHAONANA"
"w678235990",7,0,2,4,2,9,303.25,292,22.4013831835654,NA,NA,NA,NA,NA,NA,96.04919,678235990,4290.982,"KELILALINA_AMBOHINIHAONANA"
"w678236007",9,3,0,6,12,9,263.8,272,20.4032245384437,12,6,3,175.666666666667,188,15.1573647233561,90.71256,678236007,3840.732,"KELILALINA_AMBOHINIHAONANA"
"w678236008",5,0,0,4,4,11,377,377,27.0417221621652,NA,NA,NA,NA,NA,NA,99.98638,678236008,2236.364,"KELILALINA_AMBOHINIHAONANA"
"w678244616",6,0,1,3,7,9,352.5,310.5,15.7628300774526,NA,NA,NA,NA,NA,NA,88.794,678244616,2098.827,"KELILALINA_AMBOHINIHAONANA"
"w678244618",7,2,0,6,12,9,295,289.5,12.9519251373384,12,11,5,251,251,12.2589812051019,100,678244618,3268.715,"KELILALINA_AMBOHINIHAONANA"
"w678244621",8,2,0,4,1,9,288.8,266,12.0868367671553,1,9,6,209,209,11.4694969177044,86.01218,678244621,2763.003,"KELILALINA_AMBOHINIHAONANA"
"w678244627",6,0,1,6,5,9,325.75,355.5,20.8240417695127,NA,NA,NA,NA,NA,NA,69.69783,678244627,7663.733,"KELILALINA_AMBOHINIHAONANA"
"w678244630",5,0,0,6,6,10,364.75,366,19.8577866981634,NA,NA,NA,NA,NA,NA,85.90128,678244630,10700.23,"KELILALINA_AMBOHINIHAONANA"
"w678244637",6,0,1,7,7,10,352.5,356,21.0411895171559,NA,NA,NA,NA,NA,NA,92.89114,678244637,4158.175,"KELILALINA_AMBOHINIHAONANA"
"w678244639",8,2,2,4,1,9,254.5,251,16.0137829829673,1,7,4,237,237,20.2528343202604,108.3232,678244639,2051.585,"KELILALINA_AMBOHINIHAONANA"
"w678244647",7,0,2,6,6,11,304.4,357,23.7122779677661,NA,NA,NA,NA,NA,NA,85.81494,678244647,33290.27,"KELILALINA_AMBOHINIHAONANA"
"w678244807",9,1,2,6,1,10,237,209,19.9427290740873,12,6,2,181,181,19.8490016194824,78.28284,678244807,52032.66,"KELILALINA_AMBOHINIHAONANA"
"w678244827",6,0,1,6,6,2,350.75,376.5,20.8181541742641,NA,NA,NA,NA,NA,NA,83.37811,678244827,10585.5,"KELILALINA_AMBOHINIHAONANA"
"w678244833",7,1,2,5,1,9,267.25,275.5,17.0242218686913,1,8,4,195,195,8.95150540825932,98.20905,678244833,3276.269,"KELILALINA_AMBOHINIHAONANA"
"w678244837",5,0,0,5,3,9,314.2,328,19.2549899611304,NA,NA,NA,NA,NA,NA,80.87564,678244837,2896.988,"KELILALINA_AMBOHINIHAONANA"
"w678340244",6,0,2,12,1,8,358.666666666667,406,22.7484624019637,NA,NA,NA,NA,NA,NA,92.016,678340244,3743.397,"MAROHARATRA_AMBINANINDRANO"
"w678340245",8,2,1,6,1,8,252.5,226.5,14.5585571627556,1,6,4,160.5,160.5,9.30196398242738,61.49368,678340245,12937.49,"MAROHARATRA_AMBINANINDRANO"
"w678354024",7,0,1,5,5,10,346,377,12.2721194509179,NA,NA,NA,NA,NA,NA,78.388,678354024,3509.774,"KELILALINA_AMBOHINIHAONANA"
"w678354025",6,1,0,6,5,9,310.2,301,9.18566297696111,11,6,2,222,222,11.2044227983228,72.07635,678354025,4166.137,"KELILALINA_KIANJANOMBY"
"w678354029",7,0,1,7,7,10,312.8,357,16.7976513226147,NA,NA,NA,NA,NA,NA,92.80294,678354029,3972.762,"KELILALINA_KIANJANOMBY"
"w678354030",7,0,1,5,5,9,336.4,369,19.9567098267261,NA,NA,NA,NA,NA,NA,74.41858,678354030,14572.35,"KELILALINA_KIANJANOMBY"
"w678561869",6,0,0,6,6,1,373,377,11.1526868792547,NA,NA,NA,NA,NA,NA,89.9601,678561869,5802.826,"KELILALINA_KIANJANOMBY"
"w678561877",5,0,1,6,6,2,423.666666666667,369,25.9920502464146,NA,NA,NA,NA,NA,NA,84.96006,678561877,3256.445,"KELILALINA_KIANJANOMBY"
"w678561878",7,1,1,6,7,10,296.2,300,30.4068734146638,2,6,4,131,131,5.09112682167977,91.04287,678561878,5334.359,"KELILALINA_MANDRIVANY"
"w678561879",10,1,3,6,1,10,259.4,229,15.4764263088298,1,6,3,147,147,11.585862025898,78.73718,678561879,18398.37,"KELILALINA_MANDRIVANY"
"w678561880",9,3,0,6,12,9,263.8,229,21.5134342757577,12,6,3,173.666666666667,174,15.4689178841807,84.36375,678561880,8721.337,"KELILALINA_MANDRIVANY"
"w678579665",7,1,1,7,5,10,293.2,335,24.3647798292651,2,7,4,160,160,14.267526148443,80.7605,678579665,3639.287,"FASINTSARA_MAROVORAKA"
"w678579677",8,0,3,5,1,9,279,266,8.30524464766582,NA,NA,NA,NA,NA,NA,45.09694,678579677,3058.561,"FASINTSARA_MAROVORAKA"
"w678579678",9,2,1,6,2,9,270.4,286,22.5768806959754,1,6,4,163.5,163.5,21.0185584474154,60.26248,678579678,2556.543,"FASINTSARA_FASINTSARA"
"w678579680",7,1,0,4,5,10,339.2,343,14.1390866672724,1,7,3,160,160,5.09446804799206,78.74431,678579680,2420.014,"FASINTSARA_MAROVORAKA"
"w678579681",7,0,2,4,4,9,321.25,314,9.97163794497472,NA,NA,NA,NA,NA,NA,53.73183,678579681,2122.074,"FASINTSARA_MAROVORAKA"
"w678579682",8,0,2,5,1,9,315.6,306,8.56031487454935,NA,NA,NA,NA,NA,NA,45.61483,678579682,4018.225,"FASINTSARA_MAROVORAKA"
"w678580022",7,0,1,3,3,10,347.8,342,13.248785940052,NA,NA,NA,NA,NA,NA,78.22264,678580022,2099.459,"FASINTSARA_FASINTSARA"
"w678580025",5,0,0,6,6,9,361.25,349,7.91788769419868,NA,NA,NA,NA,NA,NA,55.59424,678580025,19154.8,"FASINTSARA_FASINTSARA"
"w678580038",5,0,0,6,6,3,366.25,366.5,9.62761932802108,NA,NA,NA,NA,NA,NA,91.27199,678580038,7898.07,"FASINTSARA_FASINTSARA"
"w678581522",5,0,2,6,1,3,444.666666666667,504,12.3833634647878,NA,NA,NA,NA,NA,NA,98.24257,678581522,2604.225,"FASINTSARA_FASINTSARA"
"w678593737",5,0,0,6,6,11,377,374.5,15.634652687135,NA,NA,NA,NA,NA,NA,70.28315,678593737,31612.46,"FASINTSARA_FASINTSARA"
"w678593742",7,0,2,6,6,12,287.75,292.5,12.4390582752006,NA,NA,NA,NA,NA,NA,95.36388,678593742,5753.38,"FASINTSARA_FASINTSARA"
"w678593743",5,0,0,5,6,12,373.75,370,18.2491802061887,NA,NA,NA,NA,NA,NA,72.25461,678593743,30808.66,"FASINTSARA_AMBOHINIHAONANA"
"w678593882",6,0,1,6,6,10,406.75,398,6.18098130137814,NA,NA,NA,NA,NA,NA,39.982,678593882,3872.58,"ANTARETRA_ANDONABE"
"w678815212",6,0,1,6,5,11,354.25,352.5,23.5975157694615,NA,NA,NA,NA,NA,NA,83.50652,678815212,4383.96,"KELILALINA_KIANJANOMBY"
"w679091014",9,1,2,5,12,8,276.4,272,11.1357478495461,12,7,3,216,216,14.3940002866002,75.05166,679091014,2065.219,"KELILALINA_MANDRIVANY"
"w679091017",6,0,1,4,2,10,340.6,334,12.533666604499,NA,NA,NA,NA,NA,NA,71.44794,679091017,7730.524,"KELILALINA_MANDRIVANY"
"w679091019",9,2,1,6,1,9,255.2,271,4.32499051399458,1,6,3,177.5,177.5,3.19403772448468,35.47809,679091019,2506.731,"KELILALINA_MANDRIVANY"
"w679091021",10,3,2,6,12,9,198.2,195,30.697660798165,12,6,3,171.333333333333,173,20.6216139316233,72.60357,679091021,31032.31,"KELILALINA_MANDRIVANY"
"w679091026",5,0,0,4,6,10,382.25,359.5,19.3847673084259,NA,NA,NA,NA,NA,NA,93.49685,679091026,2405.614,"KELILALINA_MANDRIVANY"
"w679091027",6,0,2,1,5,10,351.666666666667,336,17.5275785412124,NA,NA,NA,NA,NA,NA,62.06948,679091027,5164.655,"KELILALINA_MANDRIVANY"
"w679091029",6,0,1,6,6,10,342,346,13.6317718480594,NA,NA,NA,NA,NA,NA,64.87909,679091029,20538.97,"KELILALINA_MANDRIVANY"
"w679091030",8,0,3,6,6,9,286,275.5,14.068914422484,NA,NA,NA,NA,NA,NA,96.54578,679091030,2202.255,"KELILALINA_MANDRIVANY"
"w679091034",9,3,1,7,1,10,238.6,209,32.3305721444695,1,7,4,171.333333333333,166,21.5515409489211,82.76829,679091034,3125.605,"KELILALINA_MANDRIVANY"
"w679091045",5,0,1,6,3,11,323.333333333333,314,7.4116241332139,NA,NA,NA,NA,NA,NA,46.39301,679091045,2795.393,"KELILALINA_MANDRIVANY"
"w679167780",5,0,0,5,5,10,370,370,21.7098275850417,NA,NA,NA,NA,NA,NA,84.93416,679167780,68361.57,"KELILALINA_MANDRIVANY"
"w679167791",5,0,0,5,5,10,369.75,372.5,17.8604342032056,NA,NA,NA,NA,NA,NA,81.80971,679167791,74120.5,"KELILALINA_MANDRIVANY"
"w679167796",6,2,0,6,5,9,270.25,254,23.5206974507811,12,5,2,195.5,195.5,27.5564131742366,89.23939,679167796,10876.92,"KELILALINA_MANDRIVANY"
"w679168943",7,1,0,4,3,12,301.8,307,23.2849556039183,11,8,5,264,264,8.38111778110812,76.47345,679168943,2322.77,"RANOMAFANA_TSARAMANDROSO"
"w679168945",7,2,0,9,3,12,268.75,271.5,7.57034176664634,2,9,6,194.5,194.5,5.24207010278515,36.91882,679168945,5886.552,"KELILALINA_MANDRIVANY"
"w679168947",6,1,0,4,2,1,328.25,324.5,10.3912587142811,2,9,6,216,216,3.67408506843506,72.51844,679168947,15264.17,"KELILALINA_MANDRIVANY"
"w679174427",6,0,1,5,6,2,424.5,366.5,22.7517800219915,NA,NA,NA,NA,NA,NA,72.16489,679174427,20357.17,"RANOMAFANA_TSARAMANDROSO"
"w679174431",4,0,0,4,4,11,368.25,363.5,25.8802588255024,NA,NA,NA,NA,NA,NA,83.96915,679174431,3888.834,"RANOMAFANA_TSARAMANDROSO"
"w679174432",5,0,0,4,5,10,371.5,366,28.7223178391948,NA,NA,NA,NA,NA,NA,87.29159,679174432,27989.39,"RANOMAFANA_TSARAMANDROSO"
"w679174433",6,0,0,4,5,11,363,364,28.3868818065963,NA,NA,NA,NA,NA,NA,78.82774,679174433,19954.96,"RANOMAFANA_TSARAMANDROSO"
"w679174434",5,0,1,6,4,12,300.666666666667,308,19.292020075318,NA,NA,NA,NA,NA,NA,75.55109,679174434,2064.85,"RANOMAFANA_TSARAMANDROSO"
"w679174435",5,0,0,5,6,11,385.75,373.5,28.532849422477,NA,NA,NA,NA,NA,NA,89.74106,679174435,4535.879,"RANOMAFANA_TSARAMANDROSO"
"w679177337",8,1,1,6,6,10,270.6,216,19.9316296854985,12,6,3,188,188,20.5337367271579,56.75713,679177337,119889.6,"ANTARETRA_ANDONABE"
"w679177883",7,1,2,3,2,7,329.5,328.5,7.16568344588614,1,7,5,188,188,6.62120212787333,94.01528,679177883,6059.984,"AMBOHIMANGA DU SUD_AMBOHIMANGA SUD"
"w679177884",6,0,1,6,6,11,340,335,20.6673747235064,NA,NA,NA,NA,NA,NA,104.3446,679177884,2965.371,"AMBOHIMANGA DU SUD_AMBOHIMANGA SUD"
"w679177885",8,2,2,6,2,10,252.8,223,32.7408596210082,2,7,5,138.5,138.5,7.6232906533717,68.4899,679177885,2606.185,"AMBOHIMANGA DU SUD_SAHAMARANA"
"w679179565",5,0,0,7,7,3,371.75,359.5,12.6279296324151,NA,NA,NA,NA,NA,NA,57.17408,679179565,8813.99,"ANTARETRA_ANTARETRA"
"w679181623",6,0,0,5,5,10,377,391,23.3810135992514,NA,NA,NA,NA,NA,NA,76.91308,679181623,2672.596,"ANTARETRA_AMBODIROTRA"
"w679181632",5,0,0,7,6,1,358,360,16.8523302693151,NA,NA,NA,NA,NA,NA,65.81355,679181632,4488.173,"ANTARETRA_AMBODIROTRA"
"w679181636",5,0,0,4,5,1,372,356,14.89353426026,NA,NA,NA,NA,NA,NA,62.01803,679181636,7174.358,"ANTARETRA_ANDONABE"
"w679181642",8,2,0,6,1,9,280.2,217,23.4374678931814,1,6,4,153,153,10.2863724923316,79.33838,679181642,9607.033,"ANTARETRA_ANDONABE"
"w679181643",4,0,0,6,3,9,486.666666666667,426,15.7469871464152,NA,NA,NA,NA,NA,NA,76.45204,679181643,6632.183,"ANTARETRA_ANDONABE"
"w679181644",8,0,3,5,2,9,300,273,26.8229199970584,NA,NA,NA,NA,NA,NA,76.0393,679181644,6493.272,"ANTARETRA_AMBODIROTRA"
"w679181648",8,1,3,4,11,8,193.8,181,5.47166031171847,11,7,3,236,236,15.4552390331482,53.23474,679181648,2154.669,"ANTARETRA_AMBODIROTRA"
"w679182754",5,0,1,6,6,9,374.666666666667,363,12.7834971044884,NA,NA,NA,NA,NA,NA,65.02746,679182754,18827.76,"FASINTSARA_AMBOHINIHAONANA"
"w679182755",7,1,1,6,2,9,302.25,321.5,18.0404268748662,1,6,4,153,153,7.3568324598333,84.49611,679182755,12001.11,"FASINTSARA_AMBOHINIHAONANA"
"w679182757",9,3,0,5,10,8,216.4,174,13.5846070725491,10,5,2,187.333333333333,187,17.5736449140363,79.13871,679182757,10165.09,"FASINTSARA_AMBOHINIHAONANA"
"w679182758",8,2,0,6,12,10,295.8,293,25.960228292189,12,5,3,153,153,8.96762373585215,91.49102,679182758,5844.789,"FASINTSARA_AMBOHINIHAONANA"
"w679182759",7,0,2,5,1,9,301.5,299.5,13.5702742015463,NA,NA,NA,NA,NA,NA,73.24985,679182759,5829.256,"FASINTSARA_AMBOHINIHAONANA"
"w679183579",6,0,0,6,6,2,357.4,356,15.4007062194782,NA,NA,NA,NA,NA,NA,69.02507,679183579,12880.92,"ANTARETRA_ANDONABE"
"w679183580",8,2,1,8,6,3,263.6,300,11.2300670654038,11,6,3,220,220,23.5280904153556,42.84127,679183580,3780.04,"ANTARETRA_ANDONABE"
"w679183586",5,0,0,3,8,1,378.75,353,9.56388989163567,NA,NA,NA,NA,NA,NA,49.99636,679183586,8768.027,"ANTARETRA_AMBODIROTRA"
"w679183588",6,0,1,6,12,9,417.25,394.5,19.7850689927566,NA,NA,NA,NA,NA,NA,100,679183588,2381.28,"ANTARETRA_AMBODIROTRA"
"w679183591",8,1,1,4,1,10,322.4,307,15.576483190748,1,7,3,194,194,6.68784197055733,95.35266,679183591,4898.539,"ANTARETRA_AMBODIROTRA"
"w679183595",6,1,0,5,5,10,327.8,329,2.34999085284582,12,6,3,188,188,1.68348154864116,23.03112,679183595,2643.696,"ANTARETRA_ANDONABE"
"w679183596",7,0,1,7,7,3,290.2,321,14.2193906404194,NA,NA,NA,NA,NA,NA,71.6542,679183596,2760.558,"ANTARETRA_ANDONABE"
"w679185522",8,2,0,6,6,9,246.6,209,29.9185360638191,1,6,3,170.5,170.5,20.5594678115939,89.65777,679185522,3030.079,"FASINTSARA_AMBOHINIHAONANA"
"w679185523",6,0,1,5,5,10,385.75,352.5,9.42851514541903,NA,NA,NA,NA,NA,NA,39.44573,679185523,3727.677,"FASINTSARA_AMBOHINIHAONANA"
"w679185524",7,0,2,12,5,12,338.8,327,6.07442905305264,NA,NA,NA,NA,NA,NA,56.65321,679185524,2228.258,"FASINTSARA_AMBOHINIHAONANA"
"w679185525",4,0,1,6,6,12,435,363,27.3028058083192,NA,NA,NA,NA,NA,NA,94.78174,679185525,5215.389,"FASINTSARA_AMBOHINIHAONANA"
"w679185531",5,0,1,4,2,10,448.666666666667,390,32.5254419923155,NA,NA,NA,NA,NA,NA,60.65158,679185531,5113.326,"FASINTSARA_AMBOHINIHAONANA"
"w679185533",7,1,1,6,12,8,283,294,15.2689369297563,12,6,3,173,173,7.2881033174636,55.64428,679185533,35748.31,"MAROHARATRA_MANAKANA"
"w679185830",6,0,1,6,6,9,331.25,359.5,12.7412953217517,NA,NA,NA,NA,NA,NA,69.76228,679185830,14134.15,"ANTARETRA_ANDONABE"
"w679185843",5,0,0,6,5,9,359.5,356,15.3469712472985,NA,NA,NA,NA,NA,NA,74.19062,679185843,6766.569,"ANTARETRA_AMBODIROTRA"
"w679185849",5,0,0,6,6,1,368.25,373,21.9595189098646,NA,NA,NA,NA,NA,NA,53.95171,679185849,52534.72,"ANTARETRA_AMBODIROTRA"
"w679185854",6,0,1,6,1,9,433,362.5,14.3478871249869,NA,NA,NA,NA,NA,NA,87.17242,679185854,6920.857,"ANTARETRA_AMBODIROTRA"
"w679186164",5,0,0,5,5,1,368,362,14.4890509648798,NA,NA,NA,NA,NA,NA,75.26081,679186164,16854.44,"RANOMAFANA_TSARAMANDROSO"
"w679186165",5,0,1,6,6,10,363,363.5,25.3254460915617,NA,NA,NA,NA,NA,NA,92.81952,679186165,2429.902,"RANOMAFANA_TSARAMANDROSO"
"w679186166",5,0,0,4,4,10,368,369.5,17.4041425220273,NA,NA,NA,NA,NA,NA,88.30218,679186166,5857.162,"RANOMAFANA_TSARAMANDROSO"
"w679186168",5,0,1,6,5,12,382.75,359.5,21.0370345633779,NA,NA,NA,NA,NA,NA,93.15598,679186168,4280.883,"RANOMAFANA_TSARAMANDROSO"
"w679186672",6,0,1,2,4,10,348.5,359,10.7116200412201,NA,NA,NA,NA,NA,NA,63.04292,679186672,21915,"MAROHARATRA_MANAKANA"
"w679186673",5,0,0,6,7,1,372,363,20.6980803087798,NA,NA,NA,NA,NA,NA,85.69771,679186673,9687.406,"MAROHARATRA_MANAKANA"
"w679188014",7,0,2,6,6,1,317.75,342,9.78850040591007,NA,NA,NA,NA,NA,NA,64.09537,679188014,10304.38,"IFANADIANA_AMBODIRAFIA II"
"w679188015",5,0,0,7,7,1,434.75,352,8.52896227177622,NA,NA,NA,NA,NA,NA,70.87466,679188015,2666.032,"IFANADIANA_AMBODIRAFIA II"
