"comm_fkt","year","month","rain_mm","date"
"FASINTSARA_AMBODIARA SUD",2018,12,128.879176318645,2018-12-01
"FASINTSARA_AMBODIARA SUD",2019,1,314.634779930115,2019-01-01
"FASINTSARA_AMBODIARA SUD",2019,2,152.592976689339,2019-02-01
"FASINTSARA_AMBODIARA SUD",2019,3,118.790832638741,2019-03-01
"FASINTSARA_AMBODIARA SUD",2019,4,49.9806602597237,2019-04-01
"FASINTSARA_AMBODIARA SUD",2019,5,0,2019-05-01
"FASINTSARA_AMBODIARA SUD",2019,6,11.4497041702271,2019-06-01
"FASINTSARA_AMBODIARA SUD",2019,7,0,2019-07-01
"FASINTSARA_AMBODIARA SUD",2019,8,0,2019-08-01
"FASINTSARA_AMBODIARA SUD",2019,9,0,2019-09-01
"FASINTSARA_AMBODIARA SUD",2019,10,38.7828590869904,2019-10-01
"FASINTSARA_AMBODIARA SUD",2019,11,185.229242920876,2019-11-01
"FASINTSARA_AMBODIARA SUD",2019,12,199.618503332138,2019-12-01
"FASINTSARA_AMBODIARA SUD",2020,1,320.749177455902,2020-01-01
"FASINTSARA_AMBODIARA SUD",2020,2,234.853670597076,2020-02-01
"FASINTSARA_AMBODIARA SUD",2020,3,96.8928647041321,2020-03-01
"FASINTSARA_AMBODIARA SUD",2020,4,15,2020-04-01
"FASINTSARA_AMBODIARA SUD",2020,5,6,2020-05-01
"FASINTSARA_AMBODIARA SUD",2020,6,0,2020-06-01
"FASINTSARA_AMBODIARA SUD",2020,7,0,2020-07-01
"FASINTSARA_AMBODIARA SUD",2020,8,0,2020-08-01
"FASINTSARA_AMBODIARA SUD",2020,9,0,2020-09-01
"FASINTSARA_AMBODIARA SUD",2020,10,27,2020-10-01
"FASINTSARA_AMBODIARA SUD",2020,11,85,2020-11-01
"FASINTSARA_AMBODIARA SUD",2020,12,250.999995231628,2020-12-01
"FASINTSARA_AMBODIARA SUD",2021,1,126.999998092651,2021-01-01
"FASINTSARA_AMBODIARA SUD",2021,2,418.999996185303,2021-02-01
"FASINTSARA_AMBODIARA SUD",2021,3,119.285712242126,2021-03-01
"FASINTSARA_AMBODIARA SUD",2021,4,100,2021-04-01
"FASINTSARA_AMBODIARA SUD",2021,5,0,2021-05-01
"FASINTSARA_AMBODIARA SUD",2021,6,0,2021-06-01
"FASINTSARA_AMBODIARA SUD",2021,7,0,2021-07-01
"FASINTSARA_AMBODIARA SUD",2021,8,0,2021-08-01
"FASINTSARA_AMBODIARA SUD",2021,9,0,2021-09-01
"FASINTSARA_AMBODIARA SUD",2021,10,0,2021-10-01
"FASINTSARA_AMBODIARA SUD",2021,11,206.162663459778,2021-11-01
"FASINTSARA_AMBODIARA SUD",2021,12,159.999996185303,2021-12-01
"FASINTSARA_AMBODIARA SUD",2022,1,486.766187667847,2022-01-01
"FASINTSARA_AMBODIARA SUD",2022,2,267.358331203461,2022-02-01
"FASINTSARA_AMBODIARA SUD",2022,3,203.903860807419,2022-03-01
"FASINTSARA_AMBODIARA SUD",2022,4,14.1564960479736,2022-04-01
"FASINTSARA_AMBODIARA SUD",2022,5,0,2022-05-01
"FASINTSARA_AMBODIARA SUD",2022,6,0,2022-06-01
"FASINTSARA_AMBODIARA SUD",2022,7,0,2022-07-01
"FASINTSARA_AMBODIARA SUD",2022,8,0,2022-08-01
"FASINTSARA_AMBODIARA SUD",2022,9,0,2022-09-01
"FASINTSARA_AMBODIARA SUD",2022,10,65.9173359870911,2022-10-01
"FASINTSARA_AMBODIARA SUD",2022,11,183.671618938446,2022-11-01
"FASINTSARA_AMBODIARA SUD",2022,12,166.044079303741,2022-12-01
"FASINTSARA_AMBODIARA SUD",2023,1,361.721516370773,2023-01-01
"FASINTSARA_AMBODIARA SUD",2023,2,243.035676956177,2023-02-01
"FASINTSARA_AMBODIARA SUD",2023,3,263.676203489304,2023-03-01
"FASINTSARA_AMBODIARA SUD",2023,4,73.3914756774902,2023-04-01
"FASINTSARA_AMBODIARA SUD",2023,5,0,2023-05-01
"FASINTSARA_AMBODIARA SUD",2023,6,0,2023-06-01
"FASINTSARA_AMBODIARA SUD",2023,7,0,2023-07-01
"FASINTSARA_AMBODIARA SUD",2023,8,0,2023-08-01
"FASINTSARA_AMBODIARA SUD",2023,9,0,2023-09-01
"FASINTSARA_AMBODIARA SUD",2023,10,115.966528892517,2023-10-01
"FASINTSARA_AMBODIARA SUD",2023,11,58.5300352573395,2023-11-01
"FASINTSARA_AMBODIARA SUD",2023,12,204.241497278214,2023-12-01
"FASINTSARA_AMBODIARA SUD",2024,1,189.265426367521,2024-01-01
"FASINTSARA_AMBODIVOANGY",2015,8,0,2015-08-01
"FASINTSARA_AMBODIVOANGY",2015,9,0,2015-09-01
"FASINTSARA_AMBODIVOANGY",2015,10,66.3950309213354,2015-10-01
"FASINTSARA_AMBODIVOANGY",2015,11,96.176952479294,2015-11-01
"FASINTSARA_AMBODIVOANGY",2015,12,289.609050708581,2015-12-01
"FASINTSARA_AMBODIVOANGY",2016,1,225.755331568955,2016-01-01
"FASINTSARA_AMBODIVOANGY",2016,2,188.302570618977,2016-02-01
"FASINTSARA_AMBODIVOANGY",2016,3,254.915425001587,2016-03-01
"FASINTSARA_AMBODIVOANGY",2016,4,12.8027550897546,2016-04-01
"FASINTSARA_AMBODIVOANGY",2016,5,0,2016-05-01
"FASINTSARA_AMBODIVOANGY",2016,6,0,2016-06-01
"FASINTSARA_AMBODIVOANGY",2016,7,0,2016-07-01
"FASINTSARA_AMBODIVOANGY",2016,8,0,2016-08-01
"FASINTSARA_AMBODIVOANGY",2016,9,0,2016-09-01
"FASINTSARA_AMBODIVOANGY",2016,10,74.0035656631322,2016-10-01
"FASINTSARA_AMBODIVOANGY",2016,11,130.512334071141,2016-11-01
"FASINTSARA_AMBODIVOANGY",2016,12,76.9200363719002,2016-12-01
"FASINTSARA_AMBODIVOANGY",2017,1,58.2279946132259,2017-01-01
"FASINTSARA_AMBODIVOANGY",2017,2,271.212363748919,2017-02-01
"FASINTSARA_AMBODIVOANGY",2017,3,223.908748313867,2017-03-01
"FASINTSARA_AMBODIVOANGY",2017,4,46.2413561923728,2017-04-01
"FASINTSARA_AMBODIVOANGY",2017,5,0,2017-05-01
"FASINTSARA_AMBODIVOANGY",2017,6,0,2017-06-01
"FASINTSARA_AMBODIVOANGY",2017,7,37.4377277015981,2017-07-01
"FASINTSARA_AMBODIVOANGY",2017,8,0,2017-08-01
"FASINTSARA_AMBODIVOANGY",2017,9,0,2017-09-01
"FASINTSARA_AMBODIVOANGY",2017,10,0,2017-10-01
"FASINTSARA_AMBODIVOANGY",2017,11,197.593249380259,2017-11-01
"FASINTSARA_AMBODIVOANGY",2017,12,280.174477403994,2017-12-01
"FASINTSARA_AMBODIVOANGY",2018,1,284.328578657867,2018-01-01
"FASINTSARA_AMBODIVOANGY",2018,2,196.886444566,2018-02-01
"FASINTSARA_AMBODIVOANGY",2018,3,128.149659804876,2018-03-01
"FASINTSARA_AMBODIVOANGY",2018,4,35.3792551736147,2018-04-01
"FASINTSARA_AMBODIVOANGY",2018,5,0,2018-05-01
"FASINTSARA_AMBODIVOANGY",2018,6,0,2018-06-01
"FASINTSARA_AMBODIVOANGY",2018,7,0,2018-07-01
"FASINTSARA_AMBODIVOANGY",2018,8,0,2018-08-01
"FASINTSARA_AMBODIVOANGY",2018,9,0,2018-09-01
"FASINTSARA_AMBODIVOANGY",2018,10,16.7769026361118,2018-10-01
"FASINTSARA_AMBODIVOANGY",2018,11,134.670275496514,2018-11-01
"FASINTSARA_AMBODIVOANGY",2018,12,136.142136040313,2018-12-01
"FASINTSARA_AMBODIVOANGY",2019,1,343.955201278075,2019-01-01
"FASINTSARA_AMBODIVOANGY",2019,2,161.115789296219,2019-02-01
"FASINTSARA_AMBODIVOANGY",2019,3,150.356952574372,2019-03-01
"FASINTSARA_AMBODIVOANGY",2019,4,54.0300992048906,2019-04-01
"FASINTSARA_AMBODIVOANGY",2019,5,0,2019-05-01
"FASINTSARA_AMBODIVOANGY",2019,6,15.0028498212277,2019-06-01
"FASINTSARA_AMBODIVOANGY",2019,7,0,2019-07-01
"FASINTSARA_AMBODIVOANGY",2019,8,0,2019-08-01
"FASINTSARA_AMBODIVOANGY",2019,9,0,2019-09-01
"FASINTSARA_AMBODIVOANGY",2019,10,40.2536729514928,2019-10-01
"FASINTSARA_AMBODIVOANGY",2019,11,149.4942310436,2019-11-01
"FASINTSARA_AMBODIVOANGY",2019,12,219.03866721912,2019-12-01
"FASINTSARA_AMBODIVOANGY",2020,1,355.124938825217,2020-01-01
"FASINTSARA_AMBODIVOANGY",2020,2,262.752007359958,2020-02-01
"FASINTSARA_AMBODIVOANGY",2020,3,100.498320890395,2020-03-01
"FASINTSARA_AMBODIVOANGY",2020,4,31.1436464088398,2020-04-01
"FASINTSARA_AMBODIVOANGY",2020,5,3.0828729281768,2020-05-01
"FASINTSARA_AMBODIVOANGY",2020,6,0,2020-06-01
"FASINTSARA_AMBODIVOANGY",2020,7,0,2020-07-01
"FASINTSARA_AMBODIVOANGY",2020,8,0,2020-08-01
"FASINTSARA_AMBODIVOANGY",2020,9,0,2020-09-01
"FASINTSARA_AMBODIVOANGY",2020,10,36,2020-10-01
"FASINTSARA_AMBODIVOANGY",2020,11,95.8011049723757,2020-11-01
"FASINTSARA_AMBODIVOANGY",2020,12,277.881213235592,2020-12-01
"FASINTSARA_AMBODIVOANGY",2021,1,142.574583564674,2021-01-01
"FASINTSARA_AMBODIVOANGY",2021,2,441.513808666672,2021-02-01
"FASINTSARA_AMBODIVOANGY",2021,3,142.111679092955,2021-03-01
"FASINTSARA_AMBODIVOANGY",2021,4,103.085635359116,2021-04-01
"FASINTSARA_AMBODIVOANGY",2021,5,0,2021-05-01
"FASINTSARA_AMBODIVOANGY",2021,6,0,2021-06-01
"FASINTSARA_AMBODIVOANGY",2021,7,0,2021-07-01
"FASINTSARA_AMBODIVOANGY",2021,8,0,2021-08-01
"FASINTSARA_AMBODIVOANGY",2021,9,0,2021-09-01
"FASINTSARA_AMBODIVOANGY",2021,10,0,2021-10-01
"FASINTSARA_AMBODIVOANGY",2021,11,213.674480738561,2021-11-01
"FASINTSARA_AMBODIVOANGY",2021,12,178.914362733535,2021-12-01
"FASINTSARA_AMBODIVOANGY",2022,1,449.596288542721,2022-01-01
"FASINTSARA_AMBODIVOANGY",2022,2,241.365440103889,2022-02-01
"FASINTSARA_AMBODIVOANGY",2022,3,180.325303281868,2022-03-01
"FASINTSARA_AMBODIVOANGY",2022,4,15.5703094598338,2022-04-01
"FASINTSARA_AMBODIVOANGY",2022,5,0,2022-05-01
"FASINTSARA_AMBODIVOANGY",2022,6,0,2022-06-01
"FASINTSARA_AMBODIVOANGY",2022,7,0,2022-07-01
"FASINTSARA_AMBODIVOANGY",2022,8,0,2022-08-01
"FASINTSARA_AMBODIVOANGY",2022,9,0,2022-09-01
"FASINTSARA_AMBODIVOANGY",2022,10,72.5684554471495,2022-10-01
"FASINTSARA_AMBODIVOANGY",2022,11,200.022262324286,2022-11-01
"FASINTSARA_AMBODIVOANGY",2022,12,196.710287075675,2022-12-01
"FASINTSARA_AMBODIVOANGY",2023,1,343.508751054495,2023-01-01
"FASINTSARA_AMBODIVOANGY",2023,2,214.470119631751,2023-02-01
"FASINTSARA_AMBODIVOANGY",2023,3,213.956015551288,2023-03-01
"FASINTSARA_AMBODIVOANGY",2023,4,85.6111766238239,2023-04-01
"FASINTSARA_AMBODIVOANGY",2023,5,0,2023-05-01
"FASINTSARA_AMBODIVOANGY",2023,6,0,2023-06-01
"FASINTSARA_AMBODIVOANGY",2023,7,0,2023-07-01
"FASINTSARA_AMBODIVOANGY",2023,8,0,2023-08-01
"FASINTSARA_AMBODIVOANGY",2023,9,0,2023-09-01
"FASINTSARA_AMBODIVOANGY",2023,10,84.5397706874826,2023-10-01
"FASINTSARA_AMBODIVOANGY",2023,11,65.4080284748288,2023-11-01
"FASINTSARA_AMBODIVOANGY",2023,12,173.447438189997,2023-12-01
"FASINTSARA_AMBODIVOANGY",2024,1,199.589597850215,2024-01-01
"FASINTSARA_AMBOHINIHAONANA",2015,8,0,2015-08-01
"FASINTSARA_AMBOHINIHAONANA",2015,9,3.88974499702454,2015-09-01
"FASINTSARA_AMBOHINIHAONANA",2015,10,50.9076719284058,2015-10-01
"FASINTSARA_AMBOHINIHAONANA",2015,11,96.145571231842,2015-11-01
"FASINTSARA_AMBOHINIHAONANA",2015,12,300.838100910187,2015-12-01
"FASINTSARA_AMBOHINIHAONANA",2016,1,224.012191772461,2016-01-01
"FASINTSARA_AMBOHINIHAONANA",2016,2,175.3362865448,2016-02-01
"FASINTSARA_AMBOHINIHAONANA",2016,3,243.766514778137,2016-03-01
"FASINTSARA_AMBOHINIHAONANA",2016,4,9.03671169281006,2016-04-01
"FASINTSARA_AMBOHINIHAONANA",2016,5,0,2016-05-01
"FASINTSARA_AMBOHINIHAONANA",2016,6,0,2016-06-01
"FASINTSARA_AMBOHINIHAONANA",2016,7,0,2016-07-01
"FASINTSARA_AMBOHINIHAONANA",2016,8,0,2016-08-01
"FASINTSARA_AMBOHINIHAONANA",2016,9,0,2016-09-01
"FASINTSARA_AMBOHINIHAONANA",2016,10,76.9994218349457,2016-10-01
"FASINTSARA_AMBOHINIHAONANA",2016,11,133.553673863411,2016-11-01
"FASINTSARA_AMBOHINIHAONANA",2016,12,70.1841579675674,2016-12-01
"FASINTSARA_AMBOHINIHAONANA",2017,1,57.687310218811,2017-01-01
"FASINTSARA_AMBOHINIHAONANA",2017,2,256.562046527863,2017-02-01
"FASINTSARA_AMBOHINIHAONANA",2017,3,233.78851300478,2017-03-01
"FASINTSARA_AMBOHINIHAONANA",2017,4,61.0697076618671,2017-04-01
"FASINTSARA_AMBOHINIHAONANA",2017,5,0,2017-05-01
"FASINTSARA_AMBOHINIHAONANA",2017,6,0,2017-06-01
"FASINTSARA_AMBOHINIHAONANA",2017,7,0,2017-07-01
"FASINTSARA_AMBOHINIHAONANA",2017,8,0,2017-08-01
"FASINTSARA_AMBOHINIHAONANA",2017,9,0,2017-09-01
"FASINTSARA_AMBOHINIHAONANA",2017,10,0,2017-10-01
"FASINTSARA_AMBOHINIHAONANA",2017,11,190.493988931179,2017-11-01
"FASINTSARA_AMBOHINIHAONANA",2017,12,267.786492794752,2017-12-01
"FASINTSARA_AMBOHINIHAONANA",2018,1,293.146089315414,2018-01-01
"FASINTSARA_AMBOHINIHAONANA",2018,2,220.776471138,2018-02-01
"FASINTSARA_AMBOHINIHAONANA",2018,3,121.88454246521,2018-03-01
"FASINTSARA_AMBOHINIHAONANA",2018,4,31.2279391288757,2018-04-01
"FASINTSARA_AMBOHINIHAONANA",2018,5,0,2018-05-01
"FASINTSARA_AMBOHINIHAONANA",2018,6,0,2018-06-01
"FASINTSARA_AMBOHINIHAONANA",2018,7,0,2018-07-01
"FASINTSARA_AMBOHINIHAONANA",2018,8,0,2018-08-01
"FASINTSARA_AMBOHINIHAONANA",2018,9,0,2018-09-01
"FASINTSARA_AMBOHINIHAONANA",2018,10,17.3372058868408,2018-10-01
"FASINTSARA_AMBOHINIHAONANA",2018,11,69.2817437648773,2018-11-01
"FASINTSARA_AMBOHINIHAONANA",2018,12,132.788658857346,2018-12-01
"FASINTSARA_AMBOHINIHAONANA",2019,1,340.009382247925,2019-01-01
"FASINTSARA_AMBOHINIHAONANA",2019,2,158.431849718094,2019-02-01
"FASINTSARA_AMBOHINIHAONANA",2019,3,138.930442750454,2019-03-01
"FASINTSARA_AMBOHINIHAONANA",2019,4,52.4847161769867,2019-04-01
"FASINTSARA_AMBOHINIHAONANA",2019,5,0,2019-05-01
"FASINTSARA_AMBOHINIHAONANA",2019,6,12.710410118103,2019-06-01
"FASINTSARA_AMBOHINIHAONANA",2019,7,0,2019-07-01
"FASINTSARA_AMBOHINIHAONANA",2019,8,0,2019-08-01
"FASINTSARA_AMBOHINIHAONANA",2019,9,0,2019-09-01
"FASINTSARA_AMBOHINIHAONANA",2019,10,24.9186477661133,2019-10-01
"FASINTSARA_AMBOHINIHAONANA",2019,11,174.992913842201,2019-11-01
"FASINTSARA_AMBOHINIHAONANA",2019,12,229.499552965164,2019-12-01
"FASINTSARA_AMBOHINIHAONANA",2020,1,363.04106259346,2020-01-01
"FASINTSARA_AMBOHINIHAONANA",2020,2,271.451596975327,2020-02-01
"FASINTSARA_AMBOHINIHAONANA",2020,3,101.721945524216,2020-03-01
"FASINTSARA_AMBOHINIHAONANA",2020,4,28,2020-04-01
"FASINTSARA_AMBOHINIHAONANA",2020,5,24,2020-05-01
"FASINTSARA_AMBOHINIHAONANA",2020,6,0,2020-06-01
"FASINTSARA_AMBOHINIHAONANA",2020,7,0,2020-07-01
"FASINTSARA_AMBOHINIHAONANA",2020,8,0,2020-08-01
"FASINTSARA_AMBOHINIHAONANA",2020,9,0,2020-09-01
"FASINTSARA_AMBOHINIHAONANA",2020,10,36,2020-10-01
"FASINTSARA_AMBOHINIHAONANA",2020,11,83.9999990463257,2020-11-01
"FASINTSARA_AMBOHINIHAONANA",2020,12,243.999996185303,2020-12-01
"FASINTSARA_AMBOHINIHAONANA",2021,1,117.999998092651,2021-01-01
"FASINTSARA_AMBOHINIHAONANA",2021,2,423.999996185303,2021-02-01
"FASINTSARA_AMBOHINIHAONANA",2021,3,140.714283943176,2021-03-01
"FASINTSARA_AMBOHINIHAONANA",2021,4,94,2021-04-01
"FASINTSARA_AMBOHINIHAONANA",2021,5,0,2021-05-01
"FASINTSARA_AMBOHINIHAONANA",2021,6,0,2021-06-01
"FASINTSARA_AMBOHINIHAONANA",2021,7,0,2021-07-01
"FASINTSARA_AMBOHINIHAONANA",2021,8,0,2021-08-01
"FASINTSARA_AMBOHINIHAONANA",2021,9,0,2021-09-01
"FASINTSARA_AMBOHINIHAONANA",2021,10,0,2021-10-01
"FASINTSARA_AMBOHINIHAONANA",2021,11,201.509484291077,2021-11-01
"FASINTSARA_AMBOHINIHAONANA",2021,12,209.999998092651,2021-12-01
"FASINTSARA_AMBOHINIHAONANA",2022,1,416.071943283081,2022-01-01
"FASINTSARA_AMBOHINIHAONANA",2022,2,253.369354248047,2022-02-01
"FASINTSARA_AMBOHINIHAONANA",2022,3,200.909396648407,2022-03-01
"FASINTSARA_AMBOHINIHAONANA",2022,4,15.7298994064331,2022-04-01
"FASINTSARA_AMBOHINIHAONANA",2022,5,0,2022-05-01
"FASINTSARA_AMBOHINIHAONANA",2022,6,0,2022-06-01
"FASINTSARA_AMBOHINIHAONANA",2022,7,0,2022-07-01
"FASINTSARA_AMBOHINIHAONANA",2022,8,0,2022-08-01
"FASINTSARA_AMBOHINIHAONANA",2022,9,0,2022-09-01
"FASINTSARA_AMBOHINIHAONANA",2022,10,67.8620903491974,2022-10-01
"FASINTSARA_AMBOHINIHAONANA",2022,11,179.80153298378,2022-11-01
"FASINTSARA_AMBOHINIHAONANA",2022,12,171.666335105896,2022-12-01
"FASINTSARA_AMBOHINIHAONANA",2023,1,342.843194246292,2023-01-01
"FASINTSARA_AMBOHINIHAONANA",2023,2,225.038470745087,2023-02-01
"FASINTSARA_AMBOHINIHAONANA",2023,3,220.310768604279,2023-03-01
"FASINTSARA_AMBOHINIHAONANA",2023,4,88.8699104785919,2023-04-01
"FASINTSARA_AMBOHINIHAONANA",2023,5,0,2023-05-01
"FASINTSARA_AMBOHINIHAONANA",2023,6,0,2023-06-01
"FASINTSARA_AMBOHINIHAONANA",2023,7,0,2023-07-01
"FASINTSARA_AMBOHINIHAONANA",2023,8,0,2023-08-01
"FASINTSARA_AMBOHINIHAONANA",2023,9,0,2023-09-01
"FASINTSARA_AMBOHINIHAONANA",2023,10,100.294499993324,2023-10-01
"FASINTSARA_AMBOHINIHAONANA",2023,11,44.0355594158173,2023-11-01
"FASINTSARA_AMBOHINIHAONANA",2023,12,170.918578386307,2023-12-01
"FASINTSARA_AMBOHINIHAONANA",2024,1,235.663175463676,2024-01-01
"FASINTSARA_AMBOHITSARA",2015,8,0,2015-08-01
"FASINTSARA_AMBOHITSARA",2015,9,3.88974499702454,2015-09-01
"FASINTSARA_AMBOHITSARA",2015,10,50.9076719284058,2015-10-01
"FASINTSARA_AMBOHITSARA",2015,11,96.145571231842,2015-11-01
"FASINTSARA_AMBOHITSARA",2015,12,300.838100910187,2015-12-01
"FASINTSARA_AMBOHITSARA",2016,1,224.012191772461,2016-01-01
"FASINTSARA_AMBOHITSARA",2016,2,175.3362865448,2016-02-01
"FASINTSARA_AMBOHITSARA",2016,3,243.766514778137,2016-03-01
"FASINTSARA_AMBOHITSARA",2016,4,9.03671169281006,2016-04-01
"FASINTSARA_AMBOHITSARA",2016,5,0,2016-05-01
"FASINTSARA_AMBOHITSARA",2016,6,0,2016-06-01
"FASINTSARA_AMBOHITSARA",2016,7,0,2016-07-01
"FASINTSARA_AMBOHITSARA",2016,8,0,2016-08-01
"FASINTSARA_AMBOHITSARA",2016,9,0,2016-09-01
"FASINTSARA_AMBOHITSARA",2016,10,76.9994218349457,2016-10-01
"FASINTSARA_AMBOHITSARA",2016,11,133.553673863411,2016-11-01
"FASINTSARA_AMBOHITSARA",2016,12,70.1841579675674,2016-12-01
"FASINTSARA_AMBOHITSARA",2017,1,57.687310218811,2017-01-01
"FASINTSARA_AMBOHITSARA",2017,2,256.562046527863,2017-02-01
"FASINTSARA_AMBOHITSARA",2017,3,233.78851300478,2017-03-01
"FASINTSARA_AMBOHITSARA",2017,4,61.0697076618671,2017-04-01
"FASINTSARA_AMBOHITSARA",2017,5,0,2017-05-01
"FASINTSARA_AMBOHITSARA",2017,6,0,2017-06-01
"FASINTSARA_AMBOHITSARA",2017,7,0,2017-07-01
"FASINTSARA_AMBOHITSARA",2017,8,0,2017-08-01
"FASINTSARA_AMBOHITSARA",2017,9,0,2017-09-01
"FASINTSARA_AMBOHITSARA",2017,10,0,2017-10-01
"FASINTSARA_AMBOHITSARA",2017,11,190.493988931179,2017-11-01
"FASINTSARA_AMBOHITSARA",2017,12,267.786492794752,2017-12-01
"FASINTSARA_AMBOHITSARA",2018,1,293.146089315414,2018-01-01
"FASINTSARA_AMBOHITSARA",2018,2,220.776471138,2018-02-01
"FASINTSARA_AMBOHITSARA",2018,3,121.88454246521,2018-03-01
"FASINTSARA_AMBOHITSARA",2018,4,31.2279391288757,2018-04-01
"FASINTSARA_AMBOHITSARA",2018,5,0,2018-05-01
"FASINTSARA_AMBOHITSARA",2018,6,0,2018-06-01
"FASINTSARA_AMBOHITSARA",2018,7,0,2018-07-01
"FASINTSARA_AMBOHITSARA",2018,8,0,2018-08-01
"FASINTSARA_AMBOHITSARA",2018,9,0,2018-09-01
"FASINTSARA_AMBOHITSARA",2018,10,17.3372058868408,2018-10-01
"FASINTSARA_AMBOHITSARA",2018,11,69.2817437648773,2018-11-01
"FASINTSARA_AMBOHITSARA",2018,12,132.788658857346,2018-12-01
"FASINTSARA_AMBOHITSARA",2019,1,340.009382247925,2019-01-01
"FASINTSARA_AMBOHITSARA",2019,2,158.431849718094,2019-02-01
"FASINTSARA_AMBOHITSARA",2019,3,138.930442750454,2019-03-01
"FASINTSARA_AMBOHITSARA",2019,4,52.4847161769867,2019-04-01
"FASINTSARA_AMBOHITSARA",2019,5,0,2019-05-01
"FASINTSARA_AMBOHITSARA",2019,6,12.710410118103,2019-06-01
"FASINTSARA_AMBOHITSARA",2019,7,0,2019-07-01
"FASINTSARA_AMBOHITSARA",2019,8,0,2019-08-01
"FASINTSARA_AMBOHITSARA",2019,9,0,2019-09-01
"FASINTSARA_AMBOHITSARA",2019,10,24.9186477661133,2019-10-01
"FASINTSARA_AMBOHITSARA",2019,11,174.992913842201,2019-11-01
"FASINTSARA_AMBOHITSARA",2019,12,229.499552965164,2019-12-01
"FASINTSARA_AMBOHITSARA",2020,1,363.04106259346,2020-01-01
"FASINTSARA_AMBOHITSARA",2020,2,271.451596975327,2020-02-01
"FASINTSARA_AMBOHITSARA",2020,3,101.721945524216,2020-03-01
"FASINTSARA_AMBOHITSARA",2020,4,28,2020-04-01
"FASINTSARA_AMBOHITSARA",2020,5,24,2020-05-01
"FASINTSARA_AMBOHITSARA",2020,6,0,2020-06-01
"FASINTSARA_AMBOHITSARA",2020,7,0,2020-07-01
"FASINTSARA_AMBOHITSARA",2020,8,0,2020-08-01
"FASINTSARA_AMBOHITSARA",2020,9,0,2020-09-01
"FASINTSARA_AMBOHITSARA",2020,10,36,2020-10-01
"FASINTSARA_AMBOHITSARA",2020,11,83.9999990463257,2020-11-01
"FASINTSARA_AMBOHITSARA",2020,12,243.999996185303,2020-12-01
"FASINTSARA_AMBOHITSARA",2021,1,117.999998092651,2021-01-01
"FASINTSARA_AMBOHITSARA",2021,2,423.999996185303,2021-02-01
"FASINTSARA_AMBOHITSARA",2021,3,140.714283943176,2021-03-01
"FASINTSARA_AMBOHITSARA",2021,4,94,2021-04-01
"FASINTSARA_AMBOHITSARA",2021,5,0,2021-05-01
"FASINTSARA_AMBOHITSARA",2021,6,0,2021-06-01
"FASINTSARA_AMBOHITSARA",2021,7,0,2021-07-01
"FASINTSARA_AMBOHITSARA",2021,8,0,2021-08-01
"FASINTSARA_AMBOHITSARA",2021,9,0,2021-09-01
"FASINTSARA_AMBOHITSARA",2021,10,0,2021-10-01
"FASINTSARA_AMBOHITSARA",2021,11,201.509484291077,2021-11-01
"FASINTSARA_AMBOHITSARA",2021,12,209.999998092651,2021-12-01
"FASINTSARA_AMBOHITSARA",2022,1,416.071943283081,2022-01-01
"FASINTSARA_AMBOHITSARA",2022,2,253.369354248047,2022-02-01
"FASINTSARA_AMBOHITSARA",2022,3,200.909396648407,2022-03-01
"FASINTSARA_AMBOHITSARA",2022,4,15.7298994064331,2022-04-01
"FASINTSARA_AMBOHITSARA",2022,5,0,2022-05-01
"FASINTSARA_AMBOHITSARA",2022,6,0,2022-06-01
"FASINTSARA_AMBOHITSARA",2022,7,0,2022-07-01
"FASINTSARA_AMBOHITSARA",2022,8,0,2022-08-01
"FASINTSARA_AMBOHITSARA",2022,9,0,2022-09-01
"FASINTSARA_AMBOHITSARA",2022,10,67.8620903491974,2022-10-01
"FASINTSARA_AMBOHITSARA",2022,11,179.80153298378,2022-11-01
"FASINTSARA_AMBOHITSARA",2022,12,171.666335105896,2022-12-01
"FASINTSARA_AMBOHITSARA",2023,1,342.843194246292,2023-01-01
"FASINTSARA_AMBOHITSARA",2023,2,225.038470745087,2023-02-01
"FASINTSARA_AMBOHITSARA",2023,3,220.310768604279,2023-03-01
"FASINTSARA_AMBOHITSARA",2023,4,88.8699104785919,2023-04-01
"FASINTSARA_AMBOHITSARA",2023,5,0,2023-05-01
"FASINTSARA_AMBOHITSARA",2023,6,0,2023-06-01
"FASINTSARA_AMBOHITSARA",2023,7,0,2023-07-01
"FASINTSARA_AMBOHITSARA",2023,8,0,2023-08-01
"FASINTSARA_AMBOHITSARA",2023,9,0,2023-09-01
"FASINTSARA_AMBOHITSARA",2023,10,100.294499993324,2023-10-01
"FASINTSARA_AMBOHITSARA",2023,11,44.0355594158173,2023-11-01
"FASINTSARA_AMBOHITSARA",2023,12,170.918578386307,2023-12-01
"FASINTSARA_AMBOHITSARA",2024,1,235.663175463676,2024-01-01
"FASINTSARA_ANDRANOMAINTSO",2015,8,0,2015-08-01
"FASINTSARA_ANDRANOMAINTSO",2015,9,4.10296243170033,2015-09-01
"FASINTSARA_ANDRANOMAINTSO",2015,10,59.9977621933217,2015-10-01
"FASINTSARA_ANDRANOMAINTSO",2015,11,99.0391534581015,2015-11-01
"FASINTSARA_ANDRANOMAINTSO",2015,12,262.375834063579,2015-12-01
"FASINTSARA_ANDRANOMAINTSO",2016,1,169.238059074982,2016-01-01
